---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
2540.48652,27513.6471,,20797.6815,,17985.0149,,12772.7943,,21611.8069,,9928.90667,,21653.7181,,15274.9196,,17524.1046,,,,,
2540.65318,,36537.0719,,24872.8153,,22188.9552,,34872.4255,,23576.4138,,17683.2267,,29889.2886,,20445.9876,,20696.6797,,,,
2540.81984,27572.915,,20856.9682,,18133.6716,,12749.0213,,21504.0276,,9861.17333,,21735.1946,,15241.633,,17484.4706,,,,,
2540.98657,,36556.3137,,24864.4331,,22165.4328,,34484.4539,,23541.7379,,17639.84,,29874.9799,,20547.4639,,20740.4444,,,,
2541.15323,27525.7516,,20782.3694,,18111.8507,,12787.3191,,21585.3517,,9955.25333,,21636.4564,,15279.934,,17500.6536,,,,,
2541.31989,,36513.9869,,24934.9809,,22209.0448,,34228.6525,,23565.9862,,17764.1333,,30051.302,,20545.7155,,20951.6078,,,,
2541.48655,27568.6013,,20730.6242,,18111.4627,,12792.1702,,21504.8,,9872.26667,,21627.1141,,15293.5588,,17498.0915,,,,,
2541.65329,,36520.366,,24888.535,,22319.2836,,34307.7447,,23508.1379,,17730.8533,,29936.9128,,20614.8948,,21043.2157,,,,
2541.81995,27566.719,,20791.949,,18092.806,,12755.3475,,21562.5379,,9895.54667,,21658.5772,,15261.6907,,17477.1242,,,,,
2541.98661,,36483.9477,,24936,,22561.6716,,34788.1135,,23540.6069,,17690.8,,30044.2953,,20516.4866,,20966.1961,,,,
2542.15327,27441.0458,,20772.1783,,18135.9403,,12774.0993,,21613.7379,,9911.17333,,21583.1946,,15270.301,,17536.6797,,,,,
2542.31993,,36417.1765,,24973.5287,,22490.4179,,34281.305,,23407.0069,,17705.8933,,30099.5705,,20454.1691,,20979.268,,,,
2542.48666,27531.6078,,20753.0955,,18080.3284,,12781.1631,,21554.069,,9895.81333,,21609.8255,,15247.2412,,17512.732,,,,,
2542.65332,,36498.1961,,25008.8408,,22515.194,,33889.9858,,23521.6552,,17589.84,,30016.9396,,20536.6103,,20948.9412,,,,
2542.81998,27540.1569,,20771.6433,,18098.0896,,12796.6809,,21623.7793,,9895.44,,21591.4094,,15247.2742,,17516.2876,,,,,
2542.98664,,36603.1895,,24919.0573,,22454.597,,33586.7234,,23542.8414,,17525.04,,30126.8456,,20575.6371,,21291.6601,,,,
2543.15338,27491.2418,,20773.8344,,18144.4478,,12741.1631,,21673.269,,9927.46667,,21650.5235,,15279.2082,,17516.2614,,,,,
2543.32004,,36481.0196,,24956.0764,,22458.8358,,33950.7518,,23537.2414,,17566.5333,,30447.4362,,20474.5237,,21325.5948,,,,
2543.4867,27538.8497,,20756.3057,,18052.7463,,12741.9291,,21627.1172,,9917.06667,,21655.651,,15153.3856,,17394.0915,,,,,
2543.65336,,36432.9935,,24860.3057,,22442.5672,,35884.227,,23553.4621,,17753.4933,,30526.953,,20441.9299,,21318.9281,,,,
2543.82002,27511.1373,,20778.3949,,18131.2239,,12751.8582,,21625.4621,,9902.93333,,21609.9329,,15267.299,,17503.9477,,,,,
2543.98675,,36486.1438,,24900.6879,,22353.0149,,35774.3546,,23549.3793,,17664.1067,,30601.5034,,20464.1979,,21144.2353,,,,
2544.15341,27558.5098,,20701.758,,18108.7761,,12789.7872,,21619.0897,,9918.88,,21580.7517,,15291.6124,,17443.4771,,,,,
2544.32007,,36472.0261,,24917.1465,,22321.5522,,35925.8723,,23633.131,,17590.08,,30474.2819,,20341.7402,,21117.6209,,,,
2544.48673,27509.9346,,20728.9427,,18141.6418,,12760.9929,,21665.8483,,9881.76,,21641.7181,,15264.8907,,17557.8562,,,,,
2544.65347,,36615.6078,,24891.3631,,22427.8806,,35547.6596,,23638.7586,,17620.6667,,30216.2148,,20338.7381,,21176.4183,,,,
2544.82013,27488.2614,,20783.2102,,18151.4328,,12766.1844,,21563.5034,,9914.29333,,21673.4228,,15297.0557,,17544.549,,,,,
2544.98679,,36538.0131,,24843.8217,,22637.9104,,35292.5106,,23627.1172,,17627.4133,,30224.4295,,20321.2536,,21187.4771,,,,
2545.15345,27519.5033,,20792.1529,,18179.8507,,12712.7092,,21533.6552,,9869.54667,,21677.906,,15316.0247,,17440.4706,,,,,
2545.32011,,36513.4379,,24821.4777,,22627.6716,,35073.1064,,23620.4138,,17711.8133,,29981.9597,,20208.5278,,20955.4248,,,,
2545.48684,27509.4641,,20687.9745,,18067.0746,,12792.5957,,21529.2414,,9927.52,,21669.1007,,15302.499,,17516.0784,,,,,
2545.6535,,36518.0915,,24868.0255,,22530.6269,,35259.0355,,23594.8138,,17755.36,,29874.2282,,20361.567,,20861.8039,,,,
2545.82016,27493.9346,,20740.0255,,18165.5224,,12833.5035,,21562.3172,,9888.74667,,21653.4765,,15299.0021,,17497.9346,,,,,
2545.98682,,36567.634,,24866.879,,22602.9254,,35024.4255,,23588.5241,,17724.4267,,29865.1544,,20282.9526,,20798.6144,,,,
2546.15356,27575.1634,,20700.1019,,18178.1791,,12816.7376,,21583.1172,,9908,,21655.7584,,15308.9979,,17530.4314,,,,,
2546.32022,,36495.7647,,24826.9809,,22532.6866,,34832.2837,,23633.6552,,17692.64,,29850.604,,20166.8619,,20764.9412,,,,
2546.48688,27511.1634,,20706.5732,,18139.3731,,12760.9078,,21635.6966,,9891.92,,21697.9866,,15302.2021,,17473.1242,,,,,
2546.65353,,36529.3333,,24817.2484,,22565.9403,,34755.8298,,23598.4828,,17665.4933,,30033.9866,,20134.466,,20719.7386,,,,
2546.82019,27512.2614,,20727.8217,,18088,,12670.1844,,21523.4759,,9920.05333,,21655.9463,,15288.8082,,17515.6863,,,,,
2546.98693,,36494.0392,,24872.6115,,22382.9254,,34714.0142,,23671.8621,,17726.9333,,29894.6846,,20274.8371,,20784.1569,,,,
2547.15359,27495.5294,,20782.1401,,18100.2985,,12775.3759,,21620.5241,,9898.88,,21654.6846,,15271.7856,,17478.4575,,,,,
2547.32025,,36417.7778,,24875.5414,,22349.1045,,34407.0355,,23729.1034,,17755.9733,,29793.5839,,20296.1814,,20801.2288,,,,
2547.48691,27549.9346,,20787.5669,,18140.1493,,12781.305,,21512.3862,,9938.26667,,21657.4765,,15315.101,,17529.8562,,,,,
2547.65364,,36454.4314,,24803.3376,,22386.1493,,33966.9787,,23671.1172,,17731.0667,,30325.8792,,20389.2784,,20904.0523,,,,
2547.82031,27524.8105,,20705.9873,,18172.5672,,12780.9362,,21572.5241,,9889.73333,,21588.0268,,15267.2,,17464.915,,,,,
2547.98696,,36418.2745,,24811.414,,22381.194,,33824.7376,,23766.3172,,17710.9333,,31454.1208,,20402.2763,,20948.4183,,,,
2548.15362,27497.1765,,20767.0318,,18100,,12753.5887,,21566.6759,,9875.70667,,21608.349,,15265.7155,,17449.9085,,,,,
2548.32028,,36575.451,,24809.9618,,22400.7164,,33821.5035,,23789.4621,,17662.5867,,31060.8322,,20288.8577,,21100.6536,,,,
2548.48702,27550.7974,,20748.0255,,18109.6119,,12781.0496,,21581.5448,,9857.46667,,21614.0671,,15282.7711,,17469.0719,,,,,
2548.65368,,36389.7255,,24885.8599,,22413.4328,,33607.3475,,23865.8483,,17661.9733,,30692.4832,,20253.1299,,20969.8039,,,,
2548.82034,27507.8431,,20792.2548,,18075.4627,,12767.0355,,21715.5586,,9903.76,,21607.0872,,15297.0887,,17410.0654,,,,,
2548.987,,36767.9216,,24882.0892,,22424.0299,,33743.9716,,23802.7586,,17829.2,,30654.5772,,20290.3753,,20996.7059,,,,
2549.15373,27494.6144,,20794.6242,,18105.8209,,12815.5745,,21623.2552,,9914.10667,,21643.651,,15302.499,,17422.3268,,,,,
2549.32039,,36639.2418,,24919.9236,,22367.0746,,33588.7376,,23847.5586,,17858.6933,,30522.8993,,20349.4268,,20944.8366,,,,
2549.48705,27540.7582,,20823.8471,,18127.9104,,12771.4894,,21539.5034,,9909.86667,,21668,,15286.4,,17514.3529,,,,,
2549.65371,,36780.2876,,24998.4204,,22299.2836,,33507.5177,,23779.6414,,17972.2667,,30440.0805,,20333.7567,,21021.6732,,,,
2549.82037,27540.2353,,20796.051,,18195.5522,,12825.617,,21645.4345,,9905.46667,,21633.6644,,15295.7691,,17472.1046,,,,,
2549.98711,,36637.9346,,24948.3567,,22391.7313,,33782.6667,,23731.3103,,17913.6267,,30511.0604,,20315.9093,,20912.6275,,,,
2550.15377,27540,,20770.4459,,18192.3284,,12801.305,,21586.4276,,9857.12,,21690.8188,,15251.7608,,17470.719,,,,,
2550.32043,,36747.268,,24921.2739,,22502.6567,,34166.9787,,23771.3931,,17813.9733,,30434.953,,20381.4928,,20883.0065,,,,
2550.48709,27527.085,,20721.8854,,18078.806,,12836.766,,21673.2966,,9919.12,,21617.4497,,15280.3959,,17484.4183,,,,,
2550.65382,,36616.3922,,25009.4268,,22522.1791,,34278.5816,,23684.2483,,17725.9733,,30586.1477,,20245.2454,,20746.3791,,,,
2550.82048,27552.7843,,20767.414,,18068.5672,,12809.5035,,21556.3034,,9868.56,,21625.4228,,15300.4206,,17461.4902,,,,,
2550.98714,,36622.6405,,24936.7389,,22452.3284,,34692.9362,,23646.3172,,17565.8667,,30545.5302,,20341.4433,,20785.1765,,,,
2551.1538,27462.719,,20744.8408,,18037.0448,,12763.6879,,21630.7862,,9950.34667,,21659.9195,,15262.7464,,17446.2484,,,,,
2551.32046,,36537.1503,,24878.7771,,22444.6567,,34720.6525,,23639.0345,,17530.1333,,30444.5638,,20275.3649,,20740.9673,,,,
2551.4872,27582.2745,,20736.1019,,18166.7761,,12755.7163,,21594.1241,,9899.38667,,21591.1678,,15253.5423,,17512,,,,,
2551.65386,,36548.0784,,24920.1274,,22348.1791,,34263.8865,,23601.2138,,17611.9467,,30469.1275,,20370.9361,,20629.3856,,,,
2551.82052,27482.7451,,20685.0446,,18032.5672,,12746.8369,,21580.1931,,9877.76,,21606.2013,,15251.068,,17458.0654,,,,,
2551.98718,,36433.8562,,24905.4522,,22246.3881,,35003.1773,,23688.6621,,17531.84,,30515.6779,,20414.8454,,20623.9739,,,,
2552.15391,27589.6993,,20768.8153,,18095.5821,,12680.9362,,21671.2828,,9871.12,,21528.3221,,15296.8907,,17483.1895,,,,,
2552.32057,,36708.3922,,24880.535,,22328.9254,,34593.3901,,23594.6759,,17587.1733,,30617.7181,,20335.6701,,20530.6667,,,,
2552.48723,27557.2549,,20718.4968,,18192.5373,,12733.7589,,21623.7517,,9829.12,,21633.9866,,15225.8969,,17496.4967,,,,,
2552.65389,,37022.5621,,24934.7516,,22245.791,,34715.4043,,23564.9103,,17585.6,,30603.6242,,20189.2289,,20553.2026,,,,
2552.82055,27570.3529,,20774.1401,,18081.9403,,12668.0851,,21628.9103,,9913.76,,21659.1141,,15276.3052,,17515.5817,,,,,
2552.98729,,37011.9477,,25001.6815,,22446.1791,,35028.8794,,23595.0345,,17651.28,,30548,,20321.4845,,20627.3464,,,,
2553.15395,27534.9542,,20794.7771,,18127.0448,,12719.0355,,21628.0552,,9928.32,,21604.349,,15289.9629,,17524.8889,,,,,
2553.32061,,36911.3725,,24942.9299,,22404.3284,,35586.8936,,23585.0759,,17760.0533,,30786.4698,,20394.4247,,20532.4706,,,,
2553.48727,27479.3464,,20693.2739,,18156.1493,,12703.0071,,21657.4069,,9891.54667,,21640.9128,,15333.0144,,17524.2876,,,,,
2553.654,,36854.8758,,24894.3949,,22462.5373,,35713.1631,,23600.5793,,17909.2267,,30631.0067,,20374.6309,,20621.6993,,,,
2553.82066,27549.4379,,20715.1847,,18054.3284,,12733.5035,,21600.6897,,9889.54667,,21537.1544,,15265.6825,,17467.4248,,,,,
2553.98732,,36749.0196,,24915.7707,,22451.2537,,35480.3404,,23527.669,,17794.0533,,30761.3423,,20315.6454,,20588.366,,,,
2554.15398,27511.5556,,20726.0382,,18106.6567,,12740.1702,,21651.3655,,9887.46667,,21555.1141,,15232.9897,,17482.1699,,,,,
2554.32064,,36660.549,,25069.2994,,22380.1791,,35709.5035,,23562.069,,17787.5467,,31394.4698,,20426.8206,,20622.2222,,,,
2554.48738,27469.9085,,20744.1274,,18109.403,,12650.7518,,21570.869,,9882.88,,21595.3826,,15289.0392,,17501.5425,,,,,
2554.65404,,36765.5686,,25037.6815,,22433.1343,,36168.5957,,23516.0552,,17801.8667,,31394.2282,,20609.4186,,20563.4771,,,,
2554.8207,27493.9346,,20738.4968,,18140.4179,,12736.6809,,21572.0552,,9907.41333,,21613.3691,,15299.167,,17435.817,,,,,
2554.98736,,36689.5425,,24975.4904,,22349.9403,,36107.2908,,23607.3379,,17782.6933,,31649.745,,20771.6289,,20522.1176,,,,
2555.15409,27562.9542,,20716.3057,,18092.4179,,12682.9504,,21554.6483,,9887.44,,21629.7718,,15313.1216,,17413.7255,,,,,
2555.32075,,36605.098,,25004.4841,,22333.4627,,35853.3901,,23572.1931,,17894.0533,,31749.396,,20854.0701,,20322.1699,,,,
2555.48741,27494.3791,,20773.2739,,18120.1493,,12689.1631,,21537.4345,,9885.30667,,21613.3691,,15278.3505,,17463.9739,,,,,
2555.65407,,36542.8235,,25012.4076,,22338.3284,,36509.9291,,23534.3724,,18154.6667,,31905.3154,,20608.7588,,20218.9542,,,,
2555.82073,27474.7712,,20685.4777,,18114.9552,,12663.5745,,21605.2966,,9905.30667,,21510.8456,,15259.0515,,17465.3595,,,,,
2555.98747,,36470.7974,,24997.0955,,22279.4627,,37077.1631,,23612.9103,,18283.2,,31864.5906,,20601.1052,,20218.1961,,,,
2556.15413,27430.9542,,20719.465,,18205.8209,,12636.6525,,21613.9034,,9928.56,,21542.7919,,15256.1485,,17416.0523,,,,,
2556.32079,,36617.3595,,24971.9236,,22277.5224,,36447.8298,,23552.4414,,18231.0667,,31961.5839,,20556.2062,,20235.1373,,,,
2556.48745,27497.2288,,20675.8726,,18082.3582,,12692.1418,,21578.6759,,9889.17333,,21567.5168,,15285.4433,,17510.9804,,,,,
2556.65418,,36663.1634,,24991.9745,,22200.6567,,36241.6738,,23518.6483,,18182.6133,,31901.5839,,20557.7897,,20284.732,,,,
2556.82084,27430.0915,,20728.7389,,18093.5224,,12715.9149,,21660.9655,,9910.05333,,21584.8054,,15318.9938,,17406.9804,,,,,
2556.9875,,36712.2353,,25009.6815,,22205.791,,36363.1773,,23503.4759,,18190.7467,,31862.3087,,20505.8639,,20385.0196,,,,
2557.15416,27574.0915,,20681.3503,,18090.6866,,12690.6667,,21626.8414,,9902.29333,,21629.7987,,15242.7546,,17474.6144,,,,,
2557.32082,,36637.2549,,24944.8408,,22238.209,,36778.2128,,23493.5724,,18154.32,,31904.3221,,20505.1381,,20391.0327,,,,
2557.48756,27556.2092,,20687.1338,,18109.0746,,12714.0426,,21536.8552,,9898.21333,,21606.3893,,15225.4021,,17462.2222,,,,,
2557.65422,,36766.0131,,24881.2229,,22135.5224,,36630.3262,,23521.131,,18063.28,,31856.4295,,20589.8557,,20345.0458,,,,
2557.82088,27515.7908,,20684.5096,,18088.806,,12761.4468,,21581.4897,,9896.50667,,21585.4765,,15249.1876,,17534.3268,,,,,
2557.98754,,36700.9673,,24886.0127,,22305.3433,,36036.8227,,23644.1931,,17973.9733,,31636.1342,,20654.1196,,20217.9085,,,,
2558.15427,27550.9542,,20745.5032,,18120.9552,,12723.0922,,21636.0276,,9843.73333,,21599.0336,,15269.2454,,17494.5882,,,,,
2558.32093,,36614.4052,,24914.879,,22234.1194,,35712.4823,,23531.1724,,17886.8267,,31610.9262,,20818.9361,,20290.5359,,,,
2558.48759,27601.8562,,20775.7707,,18156.0597,,12649.7872,,21581.9862,,9841.09333,,21579.4631,,15257.633,,17542.7451,,,,,
2558.65425,,36764.1307,,24797.0446,,22243.4627,,36317.078,,23570.6483,,17934.88,,31777.5302,,20857.3361,,20210.2484,,,,
2558.82091,27435.7647,,20797.1465,,18104.3284,,12664.766,,21591.9448,,9901.73333,,21603.1409,,15230.2515,,17536.5229,,,,,
2558.98765,,36678.7451,,24902.9809,,22288.4179,,36995.8582,,23408.9379,,18099.8133,,31721.2081,,20818.7711,,20061.8039,,,,
2559.15431,27469.0458,,20764.4331,,18119.4925,,12745.0213,,21612.8,,9844.48,,21557.6107,,15278.5814,,17531.1373,,,,,
2559.32097,,36662.6144,,24924.1019,,22319.0448,,36488.9929,,23571.8069,,17979.9733,,31916.5101,,20912.5608,,20115.7908,,,,
2559.48763,27518.8235,,20724.1783,,18075.3134,,12726.9787,,21604.4414,,9851.30667,,21603.4631,,15227.6124,,17489.3072,,,,,
2559.65436,,36889.4902,,24884.0764,,22310.4179,,37141.617,,23594.3172,,17892.16,,31856.6174,,20920.1155,,20180.9673,,,,
2559.82102,27469.1765,,20708.051,,18069.4925,,12687.7447,,21598.8414,,9908.08,,21610.0134,,15190.8619,,17476.3922,,,,,
2559.98768,,36935.5033,,24870.242,,22196.2388,,37213.1064,,23560.5517,,17760.5067,,32042.5235,,20898.3093,,20294.3529,,,,
2560.15434,27480.7843,,20749.8599,,18092.6567,,12662.383,,21604.8276,,9898.16,,21606.3087,,15273.0722,,17446.6405,,,,,
2560.321,,36966.8235,,24928.8153,,22343.6119,,36649.8723,,23546.7862,,17876.96,,32345.6644,,20803.2,,20279.9739,,,,
2560.48774,27610.6405,,20699.4904,,18144.3881,,12615.2624,,21674.9241,,9855.46667,,21653.0738,,15278.8454,,17468.1046,,,,,
2560.6544,,36959.9739,,24949.3248,,22188.806,,36294.8369,,23582.069,,17925.7333,,32728.6443,,20935.4227,,20361.5686,,,,
2560.82106,27570.8497,,20757.1465,,18108.6866,,12705.2766,,21612.1379,,9900.37333,,21573.1007,,15300.0907,,17515.6078,,,,,
2560.98772,,37103.8954,,24937.4777,,22264.4776,,37149.8156,,23559.7793,,17844.32,,32819.3289,,21166.3175,,20255.8954,,,,
2561.15445,27497.2288,,20736.0764,,18094.8657,,12645.3617,,21539.8069,,9893.09333,,21523.3289,,15277.2619,,17497.4118,,,,,
2561.32111,,37273.3856,,24954.1656,,22215.1045,,37410.6667,,23530.731,,17833.1467,,32962.7114,,21489.4515,,20280.4183,,,,
2561.48777,27546.6144,,20724.1783,,18111.3731,,12683.3191,,21627.6414,,9894.74667,,21620.9933,,15215.7691,,17482.9281,,,,,
2561.65443,,37180.9412,,24990.7261,,22221.7313,,37149.7589,,23529.1586,,17766.0267,,32688.9396,,21432.8082,,20311.8431,,,,
2561.82109,27547.7908,,20717.4522,,18088.4776,,12688.5674,,21604.9103,,9933.49333,,21608.698,,15207.8186,,17511.5556,,,,,
2561.98783,,37094.1699,,24982.6242,,22148,,36730.9504,,23571.3379,,17646.2933,,32715.3289,,21470.2186,,20421.0196,,,,
2562.15449,27512.2614,,20725.2994,,18150.2687,,12707.6312,,21606.7862,,9832.21333,,21664.8322,,15294.6474,,17491.5817,,,,,
2562.32115,,37233.8562,,25004.1783,,22254.5075,,36420.766,,23643.9172,,17566.4533,,32624.5101,,21395.3979,,20373.0719,,,,
2562.48781,27566.2484,,20706.5478,,18124.2388,,12757.9007,,21643.0897,,9894.42667,,21584.8054,,15281.7814,,17512.5229,,,,,
2562.65454,,37131.085,,24953.2484,,22215.403,,35951.3191,,23624.9655,,17594.0533,,32358.4698,,21246.2186,,20307.7386,,,,
2562.8212,27473.4379,,20766.7261,,18144.4776,,12674.0142,,21585.269,,9913.70667,,21606.3087,,15260.1072,,17502.902,,,,,
2562.98786,,37057.6471,,25024.5605,,22247.0746,,36096.0851,,23659.6138,,17512.64,,32258.0671,,21563.8763,,20251.268,,,,
2563.15452,27465.8562,,20785.8599,,18207.194,,12688.4539,,21657.0483,,9893.76,,21608.0805,,15372.701,,17455.7647,,,,,
2563.32118,,37149.0719,,25046.8535,,22256.806,,36069.3333,,23598.9517,,17541.92,,32154.3893,,21514.8866,,20328.3399,,,,
2563.48792,27500.732,,20649.5541,,18140.3582,,12697.2766,,21598.4276,,9929.17333,,21648.0805,,15255.9505,,17487.3464,,,,,
2563.65457,,37095.3464,,24956.4331,,22208.1791,,36485.1348,,23587.0069,,17539.4133,,32051.5705,,21387.8763,,20425.4379,,,,
2563.82123,27481.4379,,20684.7389,,18215.4328,,12740,,21617.1862,,9923.41333,,21644.4027,,15256.9402,,17401.5686,,,,,
2563.98789,,37028.0523,,24953.6051,,22157.9403,,36163.1206,,23528.6897,,17516.1867,,32093.8523,,21417.0392,,20417.0719,,,,
2564.15463,27534.4575,,20750.6497,,18160.0896,,12733.5319,,21570.9517,,9877.94667,,21584.0537,,15282.8371,,17537.0719,,,,,
2564.32129,,37053.2549,,24943.0828,,22216.3582,,36113.3333,,23563.4483,,17526.16,,32034.9262,,21210.2268,,20306.4837,,,,
2564.48795,27440.9673,,20751.1592,,18128.5075,,12737.4468,,21672.8,,9903.73333,,21560.9664,,15270.8289,,17511.6078,,,,,
2564.65461,,36952.8627,,24969.7325,,22081.403,,35820.3972,,23558.8966,,17695.2267,,32207.3289,,21299.9918,,20267.085,,,,
2564.82127,27527.0588,,20710.3949,,18112,,12763.7447,,21611.3931,,9924.10667,,21684,,15230.6144,,17503.6078,,,,,
2564.988,,36960.3137,,25020.1019,,22150.4179,,34916.1418,,23574.1517,,17659.84,,32050.9799,,21136.9897,,20375.7647,,,,
2565.15466,27496.2614,,20788.6369,,18113.7612,,12721.4184,,21554.8138,,9899.68,,21542.0134,,15333.1134,,17489.4118,,,,,
2565.32132,,36942.2745,,24943.8471,,22137.4627,,35115.5461,,23633.0207,,17652.08,,32264.7785,,21060.9814,,20294.6144,,,,
2565.48798,27530.4837,,20741.0446,,18149.8507,,12788,,21621.6828,,9886.61333,,21648.4295,,15254.1031,,17461.2288,,,,,
2565.65472,,36934.3268,,24827.5414,,22128.4478,,35778.0426,,23610.4828,,17535.6,,32331.0067,,21097.7979,,20476.6797,,,,
2565.82138,27376.4967,,20693.6051,,18157.1343,,12736.8511,,21587.1448,,9921.41333,,21509.9597,,15195.6124,,17464.6536,,,,,
2565.98804,,36928.0523,,24940.3822,,22063.2537,,36748.2837,,23512,,17599.8667,,32347.0067,,21372.5361,,20410.6667,,,,
2566.1547,27530.2222,,20688.1529,,18081.4328,,12728.6241,,21576.6897,,9902.69333,,21596.9933,,15185.2866,,17475.2157,,,,,
2566.32136,,36973.0196,,24911.1592,,22054.6269,,36513.7589,,23610.3724,,17589.3867,,32834.443,,21197.7567,,20297.1765,,,,
2566.48809,27487.2157,,20762.5732,,18092.209,,12679.2624,,21612.1379,,9885.12,,21520.6174,,15324.4041,,17416.3399,,,,,
2566.65475,,36960.1307,,24846.3439,,22112.8358,,35624.5957,,23511.4759,,17510.4,,32644.4564,,21146.0619,,20288.4444,,,,
2566.82141,27477.2288,,20753.9618,,18106.7761,,12666.6667,,21551.5034,,9904.08,,21556.0537,,15244.5361,,17468.2614,,,,,
2566.98807,,36912.5229,,24871.2866,,22096.7463,,37519.6596,,23596.2207,,17443.8133,,32081.047,,20968.4454,,20301.5425,,,,
2567.15481,27515.1634,,20748.3057,,18128.2687,,12690.4965,,21612.1931,,9920.02667,,21562.0671,,15278.4495,,17496.2353,,,,,
2567.32147,,37001.5163,,24932.6624,,22161.5224,,37417.844,,23689.2414,,17510.2933,,32155.8389,,21000.1155,,20359.2418,,,,
2567.48813,27465.5163,,20781.8599,,18124.8358,,12652.0567,,21569.6828,,9883.70667,,21611.7584,,15268.3876,,17468.2353,,,,,
2567.65479,,37074.902,,24882.5732,,22201.0149,,37096.7376,,23637.0759,,17512.4,,31854.2282,,20871.9175,,20385.3856,,,,
2567.82145,27526.8758,,20696.9172,,18111.0448,,12715.1206,,21609.9586,,9893.78667,,21639.8121,,15234.9031,,17460.0261,,,,,
2567.98818,,37076.0784,,24883.5924,,22082.9552,,36549.8156,,23677.9862,,17681.04,,31636.4832,,20797.3278,,20394.5359,,,,
2568.15484,27446.2222,,20707.7452,,18141.3134,,12733.5035,,21559.8069,,9891.76,,21551.2215,,15314.4412,,17450.0131,,,,,
2568.3215,,37018.6405,,24843.3121,,22091.7612,,36615.773,,23634.8966,,17636.0267,,31336.8054,,20632.4124,,20462.7974,,,,
2568.48816,27520.732,,20693.0446,,18132.4776,,12688.7092,,21546.5655,,9887.70667,,21536.5369,,15312.5938,,17444.0784,,,,,
2568.6549,,36980.7059,,24877.0955,,22194.8955,,36284.1986,,23573.8759,,17681.52,,31289.4765,,20581.9711,,20483.634,,,,
2568.82156,27489.2288,,20759.7197,,18169.8507,,12783.2624,,21570.7586,,9919.86667,,21571.4631,,15289.0062,,17488.732,,,,,
2568.98822,,36956.6797,,24879.2611,,22207.3731,,36060.1135,,23685.931,,17694.7733,,30997.2349,,20573.1629,,20507.7124,,,,
2569.15488,27471.9477,,20718.5732,,18118.0597,,12822.8652,,21553.6552,,9889.49333,,21600.349,,15285.8062,,17498.0392,,,,,
2569.32154,,37143.1111,,24893.4777,,22288.5672,,36458.0709,,23713.7931,,17761.6267,,30959.2483,,20499.299,,20533.9085,,,,
2569.48827,27497.098,,20697.8089,,18122.806,,12794.9787,,21564.0552,,9844.13333,,21652.2148,,15231.3402,,17513.5163,,,,,
2569.65493,,37113.9608,,24864.2038,,22159.4328,,36476.4255,,23694.069,,17740.64,,30858.7919,,20875.5464,,20551.4771,,,,
2569.82159,27460.4706,,20664.1783,,18137.1343,,12665.9574,,21574.3448,,9917.62667,,21610.9799,,15202.4412,,17468.6275,,,,,
2569.98825,,36981.1765,,24836.6115,,22156.1493,,36830.8936,,23830.0414,,17765.7867,,30733.7718,,20886.1031,,20579.0327,,,,
2570.15499,27493.9346,,20758.0382,,18152.6567,,12732.2837,,21609.269,,9898,,21546.4698,,15294.6804,,17534.2745,,,,,
2570.32165,,37184.7059,,24952.7134,,22145.8209,,36457.844,,23711.9724,,17814.1333,,30571.5705,,20871.1918,,20478.7451,,,,
