---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
1935.43914,20191.6835,,8140.25397,,9942.20588,,55912.2517,,18635.619,,38289.8323,,14267.8582,,,,,
1935.60587,,20861.036,,11582.4127,,13397.2059,,50597.1469,,18258.4762,,32347.0194,,15765.9291,,,,
1935.77253,20225.6403,,8150.66667,,9958.32353,,55896.8392,,18654.6122,,38330.0387,,14251.0922,,,,,
1935.93919,,20822.6187,,11532.8254,,13413.5882,,50607.0769,,18256.1633,,32371.0452,,15769.9291,,,,
1936.10585,20196.9784,,8167.11111,,9961.08824,,55860.3636,,18640.8435,,38335.4839,,14247.7447,,,,,
1936.27259,,20815.4245,,11569.3651,,13384.8529,,50628.1119,,18274.7755,,32345.2903,,15746.3262,,,,
1936.43925,20175.4245,,8133.42857,,9916.70588,,55924.9231,,18639.7823,,38282.529,,14229.4184,,,,,
1936.60591,,20875.6259,,11539.2698,,13388.2059,,50635.2448,,18226.4762,,32360.3613,,15788.0284,,,,
1936.77257,20233.554,,8124.34921,,9977.73529,,55976.5594,,18633.5238,,38326.271,,14277.3901,,,,,
1936.93923,,20788.4317,,11577.2698,,13363.6176,,50720.8671,,18250.6122,,32372.4387,,15783.5177,,,,
1937.10596,20164.3741,,8176.85714,,9977.58824,,55927.8042,,18667.3741,,38314.0129,,14257.9007,,,,,
1937.27262,,20796.5755,,11522.9841,,13412.6471,,50622.9091,,18280.9796,,32382.7613,,15737.8156,,,,
1937.43928,20177.3525,,8144.8254,,9926.76471,,55934.3497,,18662.9388,,38292.6194,,14252.8227,,,,,
1937.60594,,20839.1079,,11574.2857,,13427.6765,,50711.1608,,18240.517,,32351.0194,,15796.8794,,,,
1937.7726,20180.1727,,8157.36508,,9932.91176,,55957.7063,,18665.0612,,38313.7548,,14237.7872,,,,,
1937.93934,,20791.1655,,11551.619,,13453.5294,,50726.6294,,18288.7891,,32369.2387,,15756.1986,,,,
1938.106,20163.8561,,8146.12698,,9954.29412,,55937.4825,,18651.6735,,38387.329,,14269.9574,,,,,
1938.27266,,20872.3165,,11558.8254,,13436.3529,,50734.0979,,18260.5986,,32424.8,,15791.8582,,,,
1938.43932,20160.3741,,8148.06349,,9953.47059,,56001.5664,,18662.585,,38282.1161,,14246.0426,,,,,
1938.60605,,20851.2518,,11543.746,,13391.1176,,50663.5524,,18285.2517,,32442.8645,,15789.9858,,,,
1938.77271,20207.4245,,8146.44444,,9960.79412,,55956.951,,18652.9796,,38326.8645,,14234.3262,,,,,
1938.93937,,20854.5612,,11563.5873,,13423.6471,,50668.6713,,18293.7959,,32348.8,,15766.5816,,,,
1939.10603,20202.0719,,8149.20635,,9939.17647,,55964.3916,,18659.1837,,38272.9806,,14238.922,,,,,
1939.27269,,20808.8633,,11529.873,,13437.3824,,50690.4336,,18306.6667,,32312.0258,,15747.8865,,,,
1939.43943,20156.2302,,8159.42857,,9970.52941,,56002.9371,,18667.3197,,38276.8516,,14264.0567,,,,,
1939.60609,,20800.8921,,11572.3175,,13408.2059,,50717.4545,,18252.1088,,32372.2581,,15740.6525,,,,
1939.77275,20168.7194,,8149.11111,,9984.11765,,55935.1049,,18679.7551,,38337.5742,,14209.1915,,,,,
1939.93941,,20839.5683,,11554.7302,,13432.8529,,50613.3147,,18271.2109,,32378.5032,,15725.3617,,,,
1940.10607,20165.6691,,8162.95238,,9953.08824,,55920.6713,,18616,,38361.1097,,14243.6596,,,,,
1940.2728,,20816.3165,,11582.4127,,13425.5588,,50714.9091,,18330.4218,,32346.5032,,15726.5816,,,,
1940.43946,20134.9065,,8112.38095,,9993.64706,,55912.7273,,18659.1565,,38295.4065,,14293.6454,,,,,
1940.60612,,20824.9784,,11573.5873,,13436.6176,,50688.1399,,18233.6871,,32363.4839,,15817.3901,,,,
1940.77278,20204.2878,,8147.39683,,9984.17647,,55933.5944,,18698.966,,38347.1226,,14281.1915,,,,,
1940.93944,,20882.6187,,11536.2222,,13438.7059,,50621.035,,18307.7279,,32335.5871,,15737.9291,,,,
1941.10618,20167.7698,,8127.20635,,9973.61765,,55861.9021,,18672.4082,,38358.2968,,14289.8723,,,,,
1941.27284,,20856.8921,,11577.8095,,13428.3529,,50707.7203,,18289.9864,,32359.7677,,15772.7943,,,,
1941.4395,20208.8345,,8149.33333,,9978.94118,,55967.4685,,18632.6259,,38318.9935,,14266.4113,,,,,
1941.60616,,20799.0504,,11569.0476,,13429.3235,,50614.9091,,18283.0476,,32362.9677,,15727.8014,,,,
1941.77289,20192.518,,8121.87302,,9981.38235,,55873.5664,,18670.5306,,38329.471,,14263.8298,,,,,
1941.93955,,20823.0216,,11524.4444,,13464.1176,,50708,,18301.3061,,32338.2452,,15761.5887,,,,
1942.10621,20211.741,,8140.09524,,9969.32353,,55958.7413,,18641.415,,38270.9161,,14244.6809,,,,,
1942.27287,,20800.6906,,11552.4762,,13428.8824,,50695.972,,18260.1905,,32351.7935,,15786.695,,,,
1942.43953,20205.8705,,8137.61905,,9987.67647,,55910.2937,,18668,,38268.929,,14289.3901,,,,,
1942.60627,,20822.1583,,11557.9365,,13467.3235,,50667.2448,,18279.102,,32349.3935,,15729.6738,,,,
1942.77293,20248.6906,,8142.25397,,9995.94118,,55923.8601,,18593.8776,,38314.9161,,14231.2057,,,,,
1942.93959,,20828.3453,,11554.4444,,13407.1176,,50619.049,,18276.1088,,32419.8452,,15763.4043,,,,
1943.10625,20208.3165,,8145.84127,,10006.7353,,55979.6084,,18636.4898,,38214.9419,,14230.1844,,,,,
1943.27291,,20810.6187,,11539.8413,,13459.9118,,50687.972,,18287.0748,,32311.1226,,15718.9787,,,,
1943.43964,20157.9568,,8122.06349,,9979.61765,,55908.028,,18646.3401,,38378.3226,,14249.1631,,,,,
1943.6063,,20849.7842,,11550.6667,,13418.9706,,50688.2517,,18290.9388,,32348.6452,,15744.7092,,,,
1943.77296,20206.6763,,8138.63492,,9968.82353,,56018.3776,,18622.8299,,38283.9742,,14261.617,,,,,
1943.93962,,20819.5683,,11564.127,,13455.8824,,50704.3636,,18270.9116,,32394.3484,,15716,,,,
1944.10636,20204.8058,,8141.84127,,9985.32353,,55994.9091,,18695.7823,,38327.7677,,14263.6312,,,,,
1944.27302,,20839.5108,,11542.2222,,13429.2059,,50739.1608,,18312.4082,,32338.7871,,15779.7163,,,,
1944.43968,20184.6331,,8170.7619,,9965.67647,,55911.5804,,18615.4014,,38235.9742,,14230.2411,,,,,
1944.60634,,20795.9137,,11541.2381,,13433.4706,,50679.0769,,18258.4218,,32340.1806,,15721.7021,,,,
1944.773,20184.3453,,8141.26984,,9968.88235,,55929.007,,18636.8435,,38269.1871,,14249.0213,,,,,
1944.93973,,20815.3957,,11550.2857,,13430.2353,,50687.4685,,18260,,32425.3935,,15760,,,,
1945.10639,20148.6619,,8136.22222,,9952.11765,,55925.3147,,18671.7007,,38298.9677,,14265.2199,,,,,
1945.27305,,20784.6906,,11573.3968,,13426,,50694.6294,,18305.6871,,32340.3871,,15716.6525,,,,
1945.43971,20245.4101,,8171.14286,,9960.35294,,56046.4056,,18651.3469,,38325.9355,,14273.7872,,,,,
1945.60637,,20789.0072,,11559.0159,,13465.2353,,50635.3566,,18291.5374,,32392.5935,,15707.9149,,,,
1945.77311,20210.6763,,8123.04762,,9963.02941,,55937.1189,,18657.2789,,38295.871,,14269.1631,,,,,
1945.93977,,20723.3381,,11528.4444,,13443.2941,,50669.035,,18271.7007,,32338.529,,15693.3333,,,,
1946.10643,20157.9281,,8133.65079,,9961.91176,,55999.3287,,18646.6122,,38274.1935,,14229.1348,,,,,
1946.27309,,20791.741,,11598.7619,,13453.5882,,50686.014,,18285.0612,,32332.8774,,15718.7801,,,,
1946.43975,20147.8273,,8142.38095,,9966.82353,,55860.8112,,18660.1633,,38308.0258,,14266.1844,,,,,
1946.60648,,20805.4964,,11547.4603,,13434.7353,,50581.4545,,18309.7687,,32372.7484,,15725.844,,,,
1946.77314,20181.1223,,8106.57143,,9961.38235,,55990.6573,,18669.3878,,38362.9161,,14246.5248,,,,,
1946.9398,,20803.8849,,11514,,13456.0588,,50590.2098,,18204.6259,,32328.4903,,15719.4326,,,,
1947.10646,20195.8849,,8134.95238,,9975.32353,,55928.9231,,18676.4898,,38276.4387,,14263.3191,,,,,
1947.2732,,20826.6187,,11524.4127,,13426.9706,,50620.0559,,18271.2925,,32367.8452,,15756.227,,,,
1947.43986,20215.8273,,8116.53968,,9986.64706,,55982.7692,,18673.8503,,38322.8129,,14242.4681,,,,,
1947.60651,,20792.0576,,11510.381,,13430.2059,,50626.7972,,18275.5646,,32333.4968,,15742.3262,,,,
1947.77318,20192.4317,,8130.98413,,9969.91176,,55900.4755,,18697.2245,,38234.6581,,14254.8369,,,,,
1947.93983,,20801.8993,,11536.4762,,13434.5882,,50638.7133,,18214.8027,,32340.929,,15753.1915,,,,
1948.10657,20169.7554,,8119.74603,,9998.11765,,55918.3217,,18616.7347,,38219.3032,,14245.7305,,,,,
1948.27323,,20857.8417,,11554.6667,,13424.1471,,50665.5105,,18281.9048,,32363.7935,,15751.1489,,,,
1948.43989,20226.3022,,8138.03175,,9974,,55919.5524,,18631.8095,,38289.6258,,14274.9504,,,,,
1948.60655,,20831.3669,,11541.0159,,13425.3529,,50691.7203,,18271.6735,,32380.1806,,15717.7021,,,,
1948.77321,20212.259,,8127.33333,,10001.7941,,55939.2448,,18665.4966,,38258.271,,14260.4823,,,,,
1948.93994,,20818.8777,,11520.9206,,13448.7647,,50624.9231,,18286.585,,32342.8903,,15724.539,,,,
1949.1066,20158.1007,,8123.26984,,9936.70588,,55933.3427,,18638.4218,,38261.6774,,14240.0851,,,,,
1949.27326,,20836.2014,,11572.5714,,13467.0882,,50584.028,,18257.551,,32331.0194,,15727.8865,,,,
1949.43992,20138.7338,,8120.57143,,9999,,55920.5874,,18648.6531,,38347.3032,,14246.2128,,,,,
1949.60666,,20825.6403,,11530.5397,,13423.9706,,50579.0769,,18280.0816,,32393.3419,,15746.4965,,,,
1949.77332,20254.964,,8090.66667,,9968.5,,55984.3357,,18676.4626,,38279.2258,,14245.2199,,,,,
1949.93998,,20814.0144,,11544.3492,,13484,,50644.8392,,18266.0952,,32364.2065,,15699.6596,,,,
1950.10664,20179.8849,,8132.06349,,9972.70588,,55896.9231,,18624.1905,,38226.8903,,14248.3972,,,,,
1950.2733,,20816.0863,,11521.746,,13464.6471,,50702.9371,,18242.6667,,32309.7806,,15713.7872,,,,
1950.44003,20192.6331,,8110.34921,,9964.08824,,55857.986,,18614.9932,,38272.6968,,14218.4965,,,,,
1950.60669,,20819.1655,,11549.1746,,13437.6176,,50711.6084,,18265.4422,,32361.3935,,15719.5177,,,,
1950.77335,20168.4892,,8133.77778,,9994.97059,,55970.6294,,18642.0136,,38332.0516,,14255.773,,,,,
1950.94001,,20762.0719,,11537.8095,,13413.4118,,50601.0629,,18238.1497,,32391.9226,,15743.0071,,,,
1951.10667,20159.0504,,8127.49206,,9951.55882,,56009.9021,,18671.2925,,38241.5484,,14271.5745,,,,,
1951.27341,,20823.3957,,11510.9841,,13419.2647,,50668.7273,,18235.5918,,32343.071,,15706.2128,,,,
1951.44007,20144.3741,,8110.06349,,9963.91176,,55978.2937,,18655.4558,,38206.2452,,14266.6383,,,,,
1951.60673,,20779.2518,,11507.5873,,13466.0294,,50670.1259,,18233.551,,32349.8581,,15674.2411,,,,
1951.77339,20154.0719,,8110.38095,,9985.76471,,55910.1259,,18691.2653,,38320.9806,,14240.9362,,,,,
1951.94005,,20819.9712,,11499.6825,,13483.4706,,50586.3217,,18258.6939,,32344.4645,,15738.8085,,,,
1952.10678,20186.8489,,8095.33333,,9948.97059,,55923.6923,,18629.8231,,38219.3032,,14245.6454,,,,,
1952.27344,,20780.8345,,11502.8254,,13442.2941,,50681.6783,,18305.1701,,32335.8452,,15735.6312,,,,
1952.4401,20158.705,,8105.65079,,9945.67647,,55935.3007,,18605.5782,,38264.4903,,14260.9078,,,,,
1952.60676,,20787.8849,,11511.0794,,13419.3529,,50618.2937,,18245.9592,,32386.4774,,15711.9149,,,,
1952.7735,20216.5755,,8102.88889,,9956.79412,,55988,,18677.6054,,38326.4774,,14249.2482,,,,,
1952.94016,,20816.2878,,11534.381,,13460.2353,,50579.8322,,18249.932,,32387.1484,,15720.3972,,,,
1953.10682,20178.964,,8152.50794,,9939,,55892.8392,,18647.1837,,38250.529,,14262.3546,,,,,
1953.27348,,20781.3237,,11539.4921,,13460.3235,,50616.3636,,18293.7415,,32349.2645,,15724.6809,,,,
1953.44014,20185.8705,,8121.74603,,9994.70588,,55900.3357,,18637.3605,,38294.9935,,14239.2624,,,,,
1953.60687,,20836.8633,,11547.873,,13440.3824,,50640.8392,,18240.2449,,32331.9742,,15714.383,,,,
1953.77353,20145.5827,,8134.38095,,9962.47059,,55909.7343,,18647.2109,,38299.5871,,14285.4752,,,,,
1953.94019,,20775.3381,,11542.5714,,13442.9118,,50622.1259,,18288.5986,,32310.5032,,15716,,,,
1954.10685,20162.8777,,8120.98413,,9985.11765,,55976.1119,,18653.5782,,38316.9032,,14245.4184,,,,,
1954.27351,,20786.0144,,11499.4286,,13470.1176,,50603.4406,,18281.6599,,32376.4903,,15731.9149,,,,
1954.44025,20192.2302,,8111.61905,,9980.97059,,55888.8112,,18635.2109,,38263.2516,,14248.6241,,,,,
1954.60691,,20821.2086,,11517.9048,,13478.5882,,50602.6853,,18250.7483,,32350.3484,,15717.4184,,,,
1954.77357,20119.3957,,8083.77778,,9948.58824,,55949.007,,18656.3265,,38277.3677,,14260.9362,,,,,
1954.94023,,20813.9568,,11509.1429,,13442.7941,,50609.6503,,18268.5442,,32340.9806,,15717.3617,,,,
1955.10689,20125.0935,,8124.8254,,9983.79412,,55972.3636,,18648.9252,,38301.5226,,14258.922,,,,,
1955.27362,,20776.6619,,11555.9683,,13453.5588,,50657.4825,,18266.3129,,32327.3806,,15720.4255,,,,
1955.44028,20108.8633,,8117.74603,,9982.73529,,55924.6434,,18599.7279,,38308.129,,14280.0851,,,,,
1955.60694,,20813.7266,,11524.9524,,13487.7941,,50617.5385,,18244.4082,,32325.3419,,15685.5319,,,,
1955.7736,20104.5468,,8099.33333,,9959.05882,,55900.1399,,18680.4082,,38278.4,,14255.9149,,,,,
1955.94034,,20789.0072,,11472.381,,13483,,50634.3217,,18271.102,,32337.7548,,15719.3475,,,,
1956.107,20149.1799,,8098.53968,,9975.73529,,55976.1958,,18584.4354,,38282.1935,,14296.539,,,,,
1956.27366,,20769.295,,11555.4603,,13478.3824,,50509.3986,,18235.2381,,32353.8323,,15687.2624,,,,
1956.44032,20145.8993,,8123.30159,,9952.76471,,55921.035,,18580.7347,,38294.9677,,14251.9716,,,,,
1956.60698,,20802.5899,,11514.9841,,13453.8824,,50635.1329,,18270.3401,,32346.3484,,15711.234,,,,
1956.77371,20162.8489,,8108.25397,,9959.67647,,55913.6224,,18663.6735,,38316.7484,,14267.8014,,,,,
1956.94037,,20780.8633,,11470.8571,,13483.7059,,50629.5664,,18210.0408,,32355.9484,,15711.2908,,,,
1957.10703,20149.0935,,8086.25397,,9981.94118,,55977.3706,,18634.2313,,38313.4968,,14267.9433,,,,,
1957.27369,,20772.5755,,11497.4921,,13494.6765,,50611.1049,,18190.449,,32319.1484,,15643.9716,,,,
1957.44035,20138.9065,,8117.36508,,9970.5,,56008.5035,,18634.1497,,38253.5484,,14290.1277,,,,,
1957.60709,,20786.8777,,11520,,13475.2059,,50572.8112,,18247.1293,,32384.2581,,15696.9362,,,,
1957.77375,20136.2878,,8106.69841,,9970.67647,,55900.7832,,18639.0204,,38219.6903,,14274.6383,,,,,
1957.94041,,20751.1942,,11540.7302,,13471.7059,,50587.4685,,18231.8367,,32322.1419,,15728.6525,,,,
1958.10707,20156.3453,,8118.69841,,9980.17647,,55950.5734,,18636.7619,,38263.9484,,14264.1418,,,,,
1958.2738,,20830.2734,,11493.5873,,13479.1765,,50628.8951,,18235.5102,,32304.8258,,15696.7376,,,,
1958.44046,20134.3309,,8100.69841,,10005.6765,,55902.2657,,18616.517,,38297.1871,,14280.227,,,,,
1958.60712,,20798.5324,,11475.2063,,13431.6176,,50531.4685,,18263.2653,,32349.471,,15730.695,,,,
1958.77378,20136.6619,,8099.46032,,9975.67647,,55901.0909,,18624.6803,,38287.4839,,14243.7163,,,,,
1958.94044,,20787.6259,,11477.5556,,13445.4118,,50567.8881,,18283.8367,,32349.4968,,15743.6596,,,,
1959.10718,20198.2446,,8085.5873,,9981.76471,,55945.8741,,18645.6871,,38282.8129,,14258.4397,,,,,
1959.27384,,20771.8561,,11496,,13453.0294,,50579.8601,,18222.6667,,32293.7806,,15713.8723,,,,
1959.4405,20143.8849,,8098.50794,,9961.61765,,55913.1189,,18705.2245,,38236.1806,,14267.0638,,,,,
1959.60716,,20797.4101,,11492.8254,,13428.8824,,50572.1399,,18269.5782,,32365.3677,,15697.5887,,,,
1959.77382,20168.3165,,8129.96825,,9963.73529,,55991.3566,,18625.7415,,38321.8065,,14260.1702,,,,,
1959.94055,,20839.9137,,11489.5873,,13454.3824,,50709.7343,,18287.483,,32335.5613,,15675.4894,,,,
1960.10721,20189.9568,,8131.42857,,9955.94118,,55934.4615,,18693.8231,,38281.3419,,14279.5461,,,,,
1960.27387,,20823.4532,,11497.4286,,13440.9706,,50649.007,,18256.9524,,32348.5935,,15728,,,,
1960.44053,20140.2014,,8096.7619,,9953.64706,,55813.6503,,18647.3741,,38234.8129,,14264,,,,,
1960.60719,,20746.9353,,11521.1746,,13437.8824,,50578.2098,,18298.3129,,32291.1226,,15713.1064,,,,
1960.77393,20123.3957,,8111.71429,,9974.79412,,55951.4685,,18653.6327,,38271.5871,,14246.4681,,,,,
1960.94059,,20807.2806,,11481.1746,,13435.0294,,50607.7483,,18265.1429,,32371.3806,,15700.1702,,,,
1961.10725,20140.9209,,8104,,9961.73529,,55928.979,,18656.7075,,38276.7226,,14258.9504,,,,,
1961.27391,,20771.7986,,11490.0952,,13425.1765,,50587.1329,,18249.1701,,32327.6903,,15697.6454,,,,
1961.44064,20128.1151,,8080.63492,,9949.29412,,55950.3776,,18605.034,,38260.2581,,14291.9433,,,,,
1961.6073,,20743.7986,,11478.7302,,13451.5588,,50558.9091,,18255.102,,32336.8516,,15702.4113,,,,
1961.77396,20169.1223,,8072.44444,,9969.44118,,55894.4336,,18621.9864,,38195.6129,,14266.4113,,,,,
1961.94062,,20760.0576,,11529.7778,,13442.7647,,50553.035,,18238.9932,,32273.0839,,15725.4752,,,,
1962.10728,20112.2014,,8078.8254,,9971.82353,,55911.6364,,18614.6667,,38284.9548,,14234.2128,,,,,
1962.27402,,20825.3525,,11515.9683,,13514.0882,,50597.035,,18268.1361,,32314.7097,,15696.9078,,,,
1962.44068,20156.0863,,8043.71429,,9987.58824,,55895.7203,,18612.5714,,38304.6968,,14262.3546,,,,,
1962.60733,,20785.3813,,11516.2857,,13489.1765,,50609.2867,,18284.5442,,32324.4129,,15700.6241,,,,
1962.77399,20128.4892,,8098.66667,,9971.26471,,55972.8951,,18601.2517,,38326.9677,,14256.8227,,,,,
1962.94065,,20757.9856,,11478.6349,,13430.9118,,50637.1189,,18241.6327,,32317.2903,,15733.9574,,,,
1963.10739,20118.1295,,8102.53968,,9988.47059,,55999.5804,,18641.3605,,38276.1806,,14260.9078,,,,,
1963.27405,,20768.0576,,11459.3968,,13470.5882,,50589.2587,,18218.5578,,32283.0968,,15721.1915,,,,
1963.44071,20137.1799,,8079.07937,,9949.64706,,55926.6294,,18661.551,,38256.2839,,14216.6809,,,,,
1963.60737,,20823.0791,,11462.254,,13443.8529,,50652.4476,,18228.7075,,32379.3032,,15728.1418,,,,
1963.77403,20115.6259,,8055.14286,,9985.32353,,55889.2867,,18680.4082,,38258.1677,,14256.3121,,,,,
1963.94076,,20829.0647,,11473.9048,,13484.0882,,50641.8182,,18274.8844,,32324.8516,,15713.7021,,,,
1964.10742,20142.7338,,8058.7619,,9970.64706,,55999.7483,,18678.8027,,38229.5484,,14251.0071,,,,,
1964.27408,,20777.4676,,11488.2222,,13501.4412,,50615.049,,18255.9456,,32328.4129,,15703.5745,,,,
1964.44074,20150.3309,,8073.52381,,9980.91176,,55965.986,,18602.0952,,38275.9226,,14270.9787,,,,,
1964.60748,,20823.5108,,11494.6984,,13469.7941,,50609.8182,,18275.7279,,32355.5097,,15677.1348,,,,
1964.77414,20122.9065,,8094.98413,,9936.35294,,55933.7902,,18658.4762,,38283.8968,,14262.6099,,,,,
1964.9408,,20792.518,,11502.6667,,13435.4412,,50641.4266,,18266.1224,,32310.5032,,15698.2979,,,,
1965.10746,20112.2878,,8077.46032,,10001.9412,,55980.2517,,18602.3401,,38216.3355,,14262.4397,,,,,
1965.27412,,20762.446,,11463.3333,,13469.4118,,50593.8462,,18264.1361,,32328.4645,,15714.8652,,,,
1965.44085,20144.518,,8075.26984,,9933.82353,,55888.951,,18637.034,,38288,,14247.461,,,,,
1965.60751,,20808.1439,,11466.9841,,13431.7647,,50650.6573,,18238.068,,32327.4065,,15715.0922,,,,
1965.77417,20071.9424,,8096.28571,,9981.82353,,55863.9441,,18612.6531,,38296.8774,,14289.1631,,,,,
1965.94083,,20804,,11482.4127,,13468.1176,,50579.8601,,18265.2517,,32266.9419,,15696.1135,,,,
1966.10749,20166.2446,,8077.26984,,10002.7059,,55821.1189,,18667.5102,,38199.6645,,14230.3546,,,,,
1966.27423,,20769.6403,,11467.5238,,13469.4706,,50662.4895,,18230.0952,,32294.3742,,15722.7801,,,,
1966.44089,20185.9568,,8081.55556,,9988.91176,,55937.7902,,18640.8707,,38270.6581,,14266.4965,,,,,
1966.60755,,20748.3165,,11444.6349,,13456.3529,,50605.2587,,18265.0884,,32340.5935,,15719.2624,,,,
1966.77421,20152.8345,,8070.34921,,9962.91176,,55993.1469,,18619.8095,,38323.3032,,14261.1348,,,,,
1966.94094,,20808.7194,,11470.7302,,13421.0882,,50598.5175,,18278.0952,,32329.3419,,15718.0426,,,,
1967.1076,20168.259,,8094.7619,,9972.88235,,55854.7133,,18615.619,,38274.0387,,14234.9787,,,,,
1967.27426,,20793.4676,,11475.0476,,13416.7353,,50670.042,,18272.8707,,32341.1613,,15693.844,,,,
1967.44092,20165.1799,,8058.28571,,9947.20588,,55904.7552,,18632.4354,,38261.9355,,14282.5532,,,,,
1967.60758,,20823.7698,,11450.2857,,13419.5588,,50603.5524,,18257.0612,,32366.1677,,15713.4468,,,,
1967.77432,20255.3094,,8046.31746,,9925.11765,,55894.6853,,18637.4966,,38354.1419,,14262.1277,,,,,
1967.94098,,20836.4892,,11447.5556,,13458.6765,,50605.3147,,18228.898,,32372.7742,,15706.8936,,,,
1968.10764,20192.8345,,8054.88889,,9980.08824,,55909.7063,,18644.1633,,38329.8839,,14249.0496,,,,,
1968.2743,,20827.1942,,11441.3016,,13470.1471,,50639.5804,,18263.102,,32333.3161,,15727.7447,,,,
1968.44096,20149.7554,,8061.84127,,9967.02941,,55883.6643,,18682.068,,38259.5097,,14245.3333,,,,,
1968.60769,,20843.0504,,11403.4921,,13504.7647,,50616.2238,,18241.2789,,32302.9161,,15723.5461,,,,
1968.77435,20162.6187,,8049.20635,,9953.88235,,55889.8182,,18612.9796,,38244.9548,,14241.4184,,,,,
1968.94101,,20861.2662,,11428.8571,,13499.0588,,50613.4545,,18269.0884,,32291.5355,,15707.461,,,,
1969.10767,20209.6691,,8058.09524,,9939,,55895.7762,,18638.7211,,38296.8,,14254.3546,,,,,
1969.27433,,20858.1295,,11442.0952,,13479.2647,,50533.7063,,18273.7687,,32307.1484,,15703.6312,,,,
1969.44107,20298.1583,,8021.49206,,9928.35294,,55862.0979,,18612.0272,,38249.471,,14255.7163,,,,,
1969.60773,,21266.705,,11429.8413,,13497.0588,,50590.5175,,18247.1837,,32376.9806,,15742.7801,,,,
1969.77439,20784.518,,8019.46032,,9928.76471,,55854.7692,,18612.2449,,38300.3613,,14265.9858,,,,,
1969.94105,,21382.2158,,11438.2222,,13501.7647,,50598.6294,,18239.3197,,32282.9677,,15703.3475,,,,
1970.10778,20793.9568,,8070,,9951.38235,,55974.7413,,18642.3673,,38259.871,,14267.9149,,,,,
1970.27444,,21385.4388,,11421.7778,,13455.0588,,50608.8671,,18220.9252,,32254.6581,,15684.539,,,,
1970.4411,20660.9784,,8048.7619,,9950.55882,,55961.7902,,18608.3265,,38280,,14257.305,,,,,
1970.60776,,21274.3885,,11367.0476,,13504.0882,,50584.4476,,18237.2245,,32316.8516,,15722.5248,,,,
1970.77442,20628.0863,,8045.96825,,9934.85294,,55858.2098,,18651.5646,,38250.5032,,14251.4894,,,,,
1970.94116,,21316.0863,,11418.6667,,13519.3529,,50650.5734,,18259.7279,,32363.9226,,15697.0213,,,,
1971.10782,20649.7266,,8099.1746,,9908.08824,,55927.8601,,18647.102,,38266.1419,,14277.5319,,,,,
1971.27448,,21296.8345,,11408.5079,,13486.3235,,50673.8182,,18228.9252,,32302.9677,,15686.695,,,,
1971.44114,20662.1871,,8042.50794,,9930.32353,,55918.2098,,18638.0952,,38299.9742,,14233.4184,,,,,
1971.6078,,21267.223,,11378.4762,,13511.5882,,50522.8811,,18291.3197,,32298.3742,,15692.539,,,,
1971.77453,20480.8921,,8061.55556,,9939.44118,,55883.1608,,18632.6259,,38227.7161,,14272.3404,,,,,
1971.94119,,21091.482,,11385.619,,13446.9706,,50572.3636,,18278.3401,,32259.1484,,15733.5319,,,,
1972.10785,20427.5396,,8067.14286,,9931.44118,,55890.7692,,18640.2993,,38226.2194,,14264.0567,,,,,
