---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
9031.99084,,14728.6619,,9894.8254,,10980.0294,,40444.6434,,14917.932,,23942.5548,,12057.5319,,,,
9032.15758,15313.6403,,7038.22222,,7926.35294,,46334.042,,15142.0136,,29267.329,,10625.6454,,,,,
9032.32424,,14750.2734,,9884.7619,,10933.5588,,40420,,14885.7959,,23989.0581,,12076.3972,,,,
9032.4909,15244.0288,,7042.38095,,7919.44118,,46262.0979,,15121.1429,,29239.0452,,10625.2199,,,,,
9032.65756,,14737.3813,,9894.50794,,10934.1765,,40479.972,,14928.898,,23958.1419,,12120.8511,,,,
9032.82422,15241.7266,,7029.68254,,7945.55882,,46305.5664,,15130.2585,,29265.3419,,10622.383,,,,,
9032.99095,,14709.0072,,9895.65079,,10968.1176,,40426.993,,14934.0136,,23942.0645,,12121.078,,,,
9033.15761,15268.8921,,7026.4127,,7939.58824,,46348.6154,,15148.8435,,29272.3355,,10643.0922,,,,,
9033.32427,,14729.4388,,9894.31746,,10960.3529,,40483.7483,,14905.0884,,23981.471,,12117.9858,,,,
9033.49093,15214.7914,,6996.66667,,7942.58824,,46340.3077,,15149.9048,,29294.5032,,10649.5035,,,,,
9033.65767,,14712.9209,,9895.90476,,10928.7941,,40500.951,,14942.7211,,23959.3548,,12109.1064,,,,
9033.82433,15246.9353,,7028.31746,,7909.97059,,46363.3566,,15144.381,,29288.6194,,10658.4397,,,,,
9033.99099,,14716.2014,,9908.47619,,10963.1471,,40478.2657,,14937.932,,24030.2194,,12087.0355,,,,
9034.15765,15228,,7020.92063,,7938.82353,,46368.3077,,15148.2993,,29271.6903,,10658.3546,,,,,
9034.32431,,14712.2302,,9904.69841,,10924.2647,,40482.4056,,14943.1565,,23941.5226,,12048.9929,,,,
9034.49104,15266.8489,,7037.14286,,7935.67647,,46336.5315,,15154.7755,,29282.6581,,10619.5177,,,,,
9034.6577,,14722.8777,,9896.06349,,10953.1176,,40445.4825,,14881.6054,,23992.8,,12085.9858,,,,
9034.82436,15220.6043,,7006.53968,,7938.23529,,46355.8881,,15117.2245,,29311.1742,,10661.078,,,,,
9034.99102,,14707.5108,,9901.46032,,10947.6176,,40447.8322,,14915.8912,,23941.0839,,12062.922,,,,
9035.15768,15232,,7040.4127,,7942.23529,,46360.4755,,15190.449,,29325.0839,,10632.2837,,,,,
9035.32442,,14744.4029,,9898.4127,,10939.6176,,40450.4895,,14931.5918,,23952.4387,,12087.2908,,,,
9035.49108,15281.295,,7031.87302,,7916.02941,,46402.1818,,15155.5646,,29274.0129,,10637.2766,,,,,
9035.65774,,14690.0719,,9886.22222,,10953.2353,,40423.3566,,14944.1905,,23971.1484,,12081.2766,,,,
9035.8244,15223.7986,,7047.20635,,7946.82353,,46335.1888,,15172.8435,,29234.2968,,10623.3759,,,,,
9035.99106,,14692.8058,,9915.30159,,10907.5882,,40421.5944,,14905.8503,,23959.7419,,12103.8582,,,,
9036.15779,15238.1295,,7015.1746,,7920.70588,,46334.1818,,15168.8707,,29264.7742,,10632.7943,,,,,
9036.32445,,14747.2806,,9917.87302,,10925.7353,,40432.0559,,14913.5238,,23943.5871,,12130.6383,,,,
9036.49111,15228.2014,,7032.92063,,7946.85294,,46346.0699,,15123.8095,,29298.4258,,10611.1489,,,,,
9036.65777,,14714.3309,,9909.46032,,10908.6471,,40397.0909,,14958.3401,,24009.5742,,12117.2482,,,,
9036.82451,15287.5108,,7020.69841,,7935.02941,,46307.5804,,15144,,29261.1097,,10634.1277,,,,,
9036.99117,,14724.1727,,9857.68254,,10920.1176,,40500.0559,,14940.4354,,23960.5677,,12109.2199,,,,
9037.15783,15274.3597,,7039.96825,,7929.94118,,46340.3636,,15191.8639,,29275.6903,,10629.2482,,,,,
9037.32449,,14719.3094,,9915.04762,,10896.6765,,40449.1748,,14899.6463,,23965.5226,,12088.5957,,,,
9037.49115,15225.1223,,7019.84127,,7934.38235,,46389.8462,,15176.4626,,29243.1484,,10633.5887,,,,,
9037.65788,,14683.8561,,9880.22222,,10920.6176,,40448.1958,,14894.2041,,23966.9161,,12105.1915,,,,
9037.82454,15220.6906,,7034.47619,,7930.91176,,46428.5315,,15108.517,,29321.5226,,10646.6667,,,,,
9037.9912,,14703.8849,,9870.28571,,10912.4118,,40416.7273,,14902.585,,23931.6645,,12103.6028,,,,
9038.15786,15253.4964,,7038.7619,,7938.35294,,46383.6923,,15148.2177,,29301.2129,,10633.8156,,,,,
9038.32452,,14692.8921,,9902,,10918.1765,,40471.9441,,14914.5578,,23983.4839,,12079.6028,,,,
9038.49126,15256,,7028.7619,,7924.67647,,46365.0909,,15163.9728,,29342.2452,,10616.9645,,,,,
9038.65792,,14715.9424,,9914.92063,,10911.9706,,40402.2937,,14947.1565,,23969.0581,,12069.5035,,,,
9038.82458,15231.5396,,7036.4127,,7969,,46320.6434,,15160.2177,,29275.4065,,10643.1489,,,,,
9038.99124,,14691.0504,,9896.19048,,10894.8235,,40437.4266,,14929.8231,,23973.471,,12061.6454,,,,
9039.1579,15247.9137,,7053.71429,,7938.17647,,46352.4196,,15122.0136,,29293.0065,,10675.3759,,,,,
9039.32463,,14707.5396,,9900.92063,,10897.5882,,40471.6923,,14958.3129,,23991.871,,12077.2482,,,,
9039.49129,15226.2158,,7046.44444,,7912.35294,,46369.3147,,15160.898,,29302.0903,,10678.156,,,,,
9039.65795,,14681.6403,,9930.98413,,10921.7059,,40466.4056,,14918.3129,,23940.7484,,12132.227,,,,
9039.82461,15260.9209,,7023.65079,,7945.52941,,46332.8392,,15163.2925,,29299.071,,10677.7021,,,,,
9039.99127,,14690.7914,,9914.53968,,10921.9706,,40426.0979,,14937.4694,,23995.6387,,12066.1844,,,,
9040.15801,15214.705,,7048.92063,,7885.67647,,46332.8671,,15117.7143,,29305.5484,,10652.8511,,,,,
9040.32467,,14653.6978,,9923.33333,,10908.8235,,40424.8671,,14935.9728,,23985.3935,,12101.8723,,,,
9040.49133,15195.5683,,7062.06349,,7914.44118,,46345.2028,,15178.8571,,29267.3548,,10680.5674,,,,,
9040.65799,,14691.1079,,9939.30159,,10897.7941,,40491.1608,,14932.2449,,23995.0452,,12088.1986,,,,
9040.82472,15139.0216,,7049.90476,,7939,,46393.7902,,15124.1905,,29259.0968,,10651.7447,,,,,
9040.99138,,14716.1727,,9941.26984,,10936.9118,,40490.5734,,14894.4762,,23989.5226,,12074.6667,,,,
9041.15804,15223.6259,,7030.28571,,7900.08824,,46307.3287,,15132.7075,,29266.3742,,10654.6667,,,,,
9041.3247,,14672.8058,,9926.19048,,10904.4118,,40389.1748,,14921.7415,,23982.271,,12081.9007,,,,
9041.49136,15189.036,,7034.73016,,7913.32353,,46362.042,,15078.8844,,29361.471,,10657.0213,,,,,
9041.6581,,14672.518,,9895.42857,,10904.7941,,40492.2517,,14918.4762,,23977.8323,,12083.4043,,,,
9041.82476,15164.7482,,7004.66667,,7945.05882,,46295.6364,,15084.1088,,29320.7484,,10632.5674,,,,,
9041.99142,,14703.9137,,9907.49206,,10883.9118,,40494.042,,14913.1973,,23972.8,,12127.8014,,,,
9042.15808,15198.5324,,7007.68254,,7918.64706,,46291.1888,,15093.1701,,29298.4516,,10625.5603,,,,,
9042.32474,,14658.7338,,9862.4127,,10887.4412,,40427.4685,,14881.1701,,23971.4581,,12082.3546,,,,
9042.49147,15203.3094,,7019.77778,,7935.76471,,46357.7902,,15125.6327,,29305.1613,,10625.3333,,,,,
9042.65813,,14702.2446,,9926.12698,,10923.2647,,40369.8741,,14872.8707,,23928.129,,12073.6454,,,,
9042.82479,15186.3597,,7037.11111,,7945.88235,,46318.2098,,15093.7143,,29305.729,,10644.539,,,,,
9042.99145,,14694.5899,,9913.87302,,10908.5588,,40395.7483,,14904.0544,,23937.5484,,12072.9929,,,,
9043.15811,15176.2302,,7019.39683,,7945.23529,,46336.4755,,15097.3061,,29231.329,,10608.1418,,,,,
9043.32484,,14696.2014,,9897.90476,,10942.5294,,40463.4685,,14911.1293,,23971.7161,,12085.1348,,,,
9043.4915,15187.4532,,7014.25397,,7938.70588,,46302.8531,,15117.551,,29221.9355,,10613.2199,,,,,
9043.65816,,14747.2518,,9904.22222,,10899.6176,,40469.1189,,14902.0408,,24001.1355,,12071.9433,,,,
9043.82482,15145.2662,,7055.5873,,7896.11765,,46320.1119,,15091.6463,,29308.4903,,10622.2695,,,,,
9043.99156,,14712.1151,,9888.66667,,10873.1471,,40410.4895,,14901.9592,,23948.3355,,12058.5248,,,,
9044.15822,15156.9784,,7007.46032,,7896.79412,,46328.6713,,15134.966,,29272.1548,,10664.8794,,,,,
9044.32488,,14721.2086,,9924.06349,,10912.4706,,40485.5385,,14900.1361,,23976.1806,,12057.2766,,,,
9044.49154,15174.3309,,7010.25397,,7912.97059,,46350.014,,15131.5374,,29305.6258,,10648.1702,,,,,
9044.6582,,14717.8129,,9913.01587,,10880.9412,,40368.4755,,14915.3197,,23939.2,,12111.3191,,,,
9044.82493,15144.9496,,7018.60317,,7922.94118,,46343.7203,,15095.3197,,29299.5871,,10640.8227,,,,,
9044.99159,,14702.2446,,9898.7619,,10949.4706,,40434.7133,,14921.1156,,23977.5484,,12062.6383,,,,
9045.15825,15168.4029,,7010.7619,,7908.58824,,46397.0909,,15137.6327,,29284.5677,,10656.1135,,,,,
9045.32491,,14671.3381,,9894.60317,,10921.7059,,40467.6923,,14917.1701,,23981.3419,,12077.5035,,,,
9045.49157,15204.4892,,7025.36508,,7947.17647,,46279.8881,,15143.619,,29310.5032,,10637.7872,,,,,
9045.65831,,14714.8201,,9916.63492,,10887.1471,,40409.2587,,14910.8027,,23976.8774,,12068.0567,,,,
9045.82497,15223.1367,,7042.34921,,7917.58824,,46412.9231,,15158.6395,,29328.4129,,10625.3333,,,,,
9045.99163,,14691.8561,,9891.2381,,10921.0882,,40482.965,,14911.3741,,23935.3548,,12078.8369,,,,
9046.15829,15143.223,,7003.42857,,7917.58824,,46331.972,,15116.0544,,29287.7677,,10631.6028,,,,,
9046.32495,,14680.6331,,9893.61905,,10928.6176,,40443.8601,,14927.3197,,23958.7355,,12046.5248,,,,
9046.49168,15169.7554,,7036.06349,,7915.02941,,46364.6713,,15151.7279,,29237.2129,,10622.4113,,,,,
9046.65834,,14714.6763,,9923.90476,,10878.9706,,40430.9371,,14906.2857,,23975.1226,,12078.6099,,,,
9046.825,15178.8201,,7024.34921,,7919.17647,,46337.3427,,15136.4354,,29253.0581,,10643.9433,,,,,
9046.99166,,14703.6835,,9924,,10906.6765,,40384.8112,,14934.9932,,23963.8968,,12061.2482,,,,
9047.1584,15195.5396,,7034.8254,,7930.91176,,46305.035,,15158.3401,,29296.4645,,10616.3404,,,,,
9047.32506,,14714.8201,,9888.98413,,10894.5882,,40487.7203,,14926.0952,,23982.271,,12106.4113,,,,
9047.49172,15148.8058,,7011.2381,,7933.67647,,46392.3636,,15093.9592,,29273.5742,,10636.6525,,,,,
9047.65838,,14712.3453,,9887.33333,,10915.9412,,40469.0629,,14910.7755,,24001.5484,,12057.4468,,,,
9047.82504,15173.1511,,7026.69841,,7923.26471,,46362.7692,,15188.9796,,29287.8968,,10594.8369,,,,,
9047.99177,,14663.5971,,9908.79365,,10922.7353,,40397.6224,,14884.7619,,23945.2129,,12045.1915,,,,
9048.15843,15218.6187,,7033.26984,,7941.41176,,46380.0839,,15127.7551,,29308.929,,10600.7092,,,,,
9048.32509,,14698.2734,,9909.46032,,10919.7941,,40461.8741,,14904.1361,,23959.6903,,12070.8652,,,,
9048.49175,15204.8058,,7021.61905,,7932.73529,,46329.7622,,15128.6531,,29241.9871,,10647.234,,,,,
9048.65841,,14715.741,,9921.04762,,10953.8824,,40443.9161,,14939.1293,,23952.9548,,12032.8227,,,,
9048.82515,15178.2158,,7039.87302,,7915.79412,,46315.8042,,15132.6259,,29275.2258,,10645.1348,,,,,
9048.99181,,14735.9712,,9911.14286,,10964.0588,,40470.5175,,14937.2517,,23984.8516,,12046.1844,,,,
9049.15847,15161.0935,,7016.95238,,7909,,46312.0839,,15126.585,,29236.0774,,10631.1773,,,,,
9049.32513,,14703.0791,,9919.20635,,10975.5882,,40472.5035,,14926.6122,,23939.9226,,12043.5177,,,,
9049.49179,15179.6547,,7026.31746,,7879.91176,,46386.2098,,15127.8639,,29290.9161,,10605.8723,,,,,
9049.65852,,14700.0576,,9882.66667,,10966.8235,,40439.3007,,14880.8707,,23950.6839,,12062.922,,,,
9049.82518,15199.9137,,7034.60317,,7889.61765,,46335.9161,,15118.6667,,29237.3419,,10625.617,,,,,
9049.99184,,14701.4388,,9872.31746,,10994.2059,,40454.5175,,14927.1293,,23966.1677,,12057.1064,,,,
9050.1585,15203.5683,,7017.39683,,7936.35294,,46383.4965,,15116.2721,,29240.1806,,10620.7376,,,,,
9050.32524,,14704.3741,,9915.52381,,10994.4706,,40453.5385,,14944.381,,23915.7677,,12070.8085,,,,
9050.4919,15196.0288,,7055.07937,,7896.17647,,46279.4965,,15119.8367,,29306.7613,,10636.9078,,,,,
9050.65856,,14685.6115,,9904.85714,,10968.8824,,40400.2238,,14953.8503,,23953.3677,,12028.5106,,,,
9050.82522,15173.7842,,7041.2381,,7926.5,,46361.2867,,15110.2585,,29278.6065,,10627.1773,,,,,
9050.99188,,14688.4317,,9923.68254,,10996.0294,,40443.4965,,14919.7823,,23955.8968,,12046.5816,,,,
9051.15861,15195.9712,,7024,,7917.73529,,46324.2517,,15142.8027,,29222.529,,10645.078,,,,,
9051.32527,,14686.964,,9910.8254,,11020.0882,,40450.4056,,14920.6803,,23975.2516,,12067.7447,,,,
9051.49193,15191.9137,,6984.47619,,7934.08824,,46291.6364,,15126.3673,,29307.6387,,10650.8936,,,,,
9051.65859,,14700.6331,,9888.88889,,10954.9118,,40500.2238,,14932.2993,,23980.3355,,12055.461,,,,
9051.82525,15172,,7033.11111,,7915.73529,,46333.3706,,15148.5986,,29261.3419,,10656.2553,,,,,
9051.99199,,14697.554,,9931.68254,,10941.3824,,40478.6294,,14919.9456,,23926.4258,,12069.2766,,,,
9052.15865,15186.8777,,7022.28571,,7881.61765,,46282.5455,,15128.1361,,29319.6387,,10662.9787,,,,,
9052.32531,,14717.6691,,9927.90476,,10982.6765,,40465.1748,,14904.1633,,23947.7161,,12054.0426,,,,
9052.49197,15195.5396,,7040.44444,,7913.91176,,46259.8881,,15159.102,,29284.5161,,10640.9362,,,,,
9052.65863,,14704.5468,,9940.22222,,10936.5882,,40421.3427,,14909.1973,,23947.4581,,12048.2553,,,,
9052.82536,15191.2806,,7029.14286,,7918.97059,,46366.0979,,15174.7211,,29314.6065,,10609.844,,,,,
9052.99202,,14670.9928,,9930.88889,,10942.1471,,40437.1748,,14937.8503,,23956.2839,,12055.4894,,,,
9053.15868,15158.7338,,7033.71429,,7914.41176,,46359.3287,,15161.7687,,29318.8903,,10624.7092,,,,,
9053.32534,,14657.1799,,9913.84127,,10969.2647,,40445.9021,,14970.5578,,23932.7226,,12034.156,,,,
9053.49208,15186.6475,,7010.85714,,7947.61765,,46375.8322,,15139.2653,,29306.1935,,10626.4113,,,,,
9053.65874,,14699.5971,,9915.74603,,10948.2941,,40419.8881,,14984.381,,23936.3871,,12034.2128,,,,
9053.8254,15201.6691,,7016.88889,,7945.02941,,46296.0839,,15151.3469,,29255.6387,,10639.234,,,,,
9053.99206,,14733.5827,,9907.2381,,10984.3824,,40423.4685,,14956.5986,,23978.6581,,11994.2695,,,,
9054.15872,15160.777,,7024.57143,,7928.52941,,46323.8042,,15136.0816,,29258.0129,,10607.1773,,,,,
9054.32545,,14678.7338,,9901.46032,,10973.7647,,40421.4545,,14909.0612,,23979.3548,,12003.9149,,,,
9054.49211,15165.554,,7026.4127,,7944.47059,,46416.8112,,15112.5986,,29286.5032,,10613.0213,,,,,
9054.65877,,14706.8489,,9894.73016,,10936.8235,,40511.4965,,14936.2993,,23996.3613,,12050.2128,,,,
9054.82543,15183.1942,,7037.61905,,7943.85294,,46336.2238,,15142.068,,29243.0452,,10641.9291,,,,,
9054.99209,,14688.777,,9919.93651,,10983.0588,,40438.6014,,14923.1293,,23956.9548,,12035.2908,,,,
9055.15883,15212.9209,,7027.1746,,7937.91176,,46290.9091,,15128.6259,,29257.7548,,10641.844,,,,,
9055.32549,,14618.4748,,9900.7619,,10975.4706,,40428.7832,,14916,,23936.5935,,12061.7872,,,,
9055.49215,15156.5468,,7002.79365,,7941.64706,,46324.4196,,15152.5986,,29264.7484,,10661.9291,,,,,
9055.65881,,14718.1295,,9922.06349,,10998.9706,,40397.6503,,14932.1633,,23920,,11993.5035,,,,
9055.82547,15210.3309,,7016.98413,,7913.20588,,46295.4965,,15164,,29304.129,,10586.6099,,,,,
9055.9922,,14714.7626,,9926.92063,,10979.8235,,40448.951,,14918.9116,,23982.8387,,12043.1489,,,,
9056.15886,15248.6619,,7021.96825,,7916.64706,,46351.4685,,15123.4558,,29306.5548,,10631.8298,,,,,
9056.32552,,14675.0216,,9907.52381,,10924.7647,,40472.951,,14907.5102,,23993.9613,,12031.7447,,,,
9056.49218,15228.0288,,7037.84127,,7900.02941,,46298.2098,,15157.6599,,29234.7355,,10635.5745,,,,,
9056.65884,,14712.1727,,9907.46032,,10973.8529,,40453.2867,,14928.4898,,23994.0903,,12043.4894,,,,
9056.82558,15213.2374,,7024.15873,,7908.23529,,46306.965,,15163.4558,,29231.9742,,10606.4965,,,,,
9056.99223,,14745.0647,,9883.93651,,10946.7647,,40427.1049,,14893.9048,,23996.129,,12043.6312,,,,
9057.1589,15209.295,,7033.77778,,7918.52941,,46349.8741,,15136.5714,,29277.2129,,10646.7801,,,,,
9057.32555,,14717.1223,,9917.65079,,10961.7353,,40474.7972,,14899.9456,,23918.8903,,12054.5816,,,,
9057.49229,15230.9353,,7033.5873,,7912.14706,,46349.5105,,15140.6259,,29269.1355,,10620.9362,,,,,
9057.65895,,14688.7482,,9931.14286,,10961.5,,40343.4406,,14969.7415,,23937.2129,,12046.8369,,,,
9057.82561,15192.8921,,7007.42857,,7910.76471,,46357.2028,,15122.1769,,29245.5742,,10634.2979,,,,,
9057.99227,,14728.0576,,9916.25397,,10946.5588,,40483.021,,14891.483,,23970.6839,,12062.0426,,,,
9058.15893,15176.8633,,7034.50794,,7916,,46334.3776,,15143.4014,,29220.8774,,10598.2979,,,,,
9058.32566,,14716.6906,,9947.1746,,10951.8824,,40453.4266,,14894.0408,,23933.2129,,12054.4113,,,,
9058.49232,15173.7266,,7038.15873,,7909.85294,,46309.9021,,15153.7415,,29258.9419,,10629.2766,,,,,
9058.65898,,14670.1295,,9915.74603,,10975.0882,,40437.7902,,14934.1497,,23931.0452,,12028.8794,,,,
9058.82564,15192.259,,7030.88889,,7922.76471,,46372.7832,,15135.5374,,29250.4,,10614.6667,,,,,
9058.9923,,14721.2086,,9936.8254,,10933.7941,,40450.3497,,14952.9252,,23980.6452,,12055.234,,,,
9059.15904,15173.2662,,7042.50794,,7884.41176,,46342.1259,,15149.1973,,29271.5613,,10602.0709,,,,,
9059.3257,,14705.6403,,9917.01587,,10934.4118,,40474.5455,,14907.9456,,23942.4774,,12001.8156,,,,
9059.49236,15230.5612,,7032.50794,,7888.88235,,46310.3497,,15145.2517,,29292.0516,,10616.8794,,,,,
9059.65902,,14752.4892,,9914,,10963.2647,,40511.049,,14891.2925,,23984.3871,,12038.4113,,,,
9059.82568,15187.223,,7030.44444,,7928.94118,,46279.1888,,15139.6735,,29284.4387,,10648.7943,,,,,
9059.99241,,14674.7338,,9930.25397,,10955.8235,,40464.1678,,14908.5442,,23964.4387,,12078.2128,,,,
9060.15907,15173.5252,,7042.95238,,7930.38235,,46300.7552,,15154.3946,,29280.3097,,10629.4468,,,,,
9060.32573,,14726.3597,,9914.28571,,10914.8824,,40506.5734,,14896.8435,,23991.4323,,12043.6596,,,,
9060.49239,15170.4748,,7062.31746,,7912.82353,,46280.6154,,15104.4354,,29269.3161,,10620.9645,,,,,
9060.65913,,14721.8993,,9924.98413,,10948.7353,,40539.7762,,14909.1156,,24020.8,,12065.7305,,,,
9060.82579,15192.5468,,7048.22222,,7888.11765,,46325.5944,,15163.4014,,29282.0903,,10624.7376,,,,,
9060.99245,,14684.6906,,9933.68254,,10955.9118,,40410.0699,,14941.2789,,23950.5548,,12041.5035,,,,
9061.15911,15161.8417,,7035.68254,,7912.05882,,46335.6643,,15127.1837,,29248.3355,,10633.3333,,,,,
9061.32577,,14748.4892,,9921.07937,,10958.0882,,40434.5175,,14916.8707,,23936.4645,,12062.9787,,,,
9061.4925,15221.5827,,7047.42857,,7885.20588,,46390.8811,,15139.7823,,29241.0065,,10612.6525,,,,,
9061.65916,,14717.6403,,9906.79365,,10916.1176,,40470.5455,,14934.8299,,23917.471,,12056.3404,,,,
9061.82582,15199.3957,,7057.42857,,7898.38235,,46286.1259,,15140.7891,,29281.9355,,10623.5461,,,,,
9061.99248,,14716.1151,,9928.09524,,10904.7059,,40493.958,,14906.0952,,23959.2774,,12026.7234,,,,
9062.15914,15199.8273,,7025.49206,,7902.26471,,46232,,15129.2517,,29206.3742,,10604.539,,,,,
9062.32588,,14703.1079,,9928.88889,,10948,,40497.9301,,14889.1973,,23955.6129,,12016.3404,,,,
9062.49254,15222.3885,,7030.03175,,7895.20588,,46338.6294,,15176.7891,,29249.6516,,10662.1277,,,,,
9062.6592,,14719.1079,,9927.33333,,11003.3529,,40428.6434,,14899.483,,23930.6323,,12007.6028,,,,
9062.82586,15184.7482,,7054.98413,,7895.52941,,46277.7063,,15096.2721,,29274.0903,,10636.2553,,,,,
9062.99252,,14732.7482,,9929.65079,,10965.5,,40451.6364,,14900.5714,,23953.7806,,12071.7163,,,,
9063.15925,15206.3309,,7005.90476,,7929.76471,,46380.7832,,15119.483,,29265.8065,,10621.7021,,,,,
9063.32591,,14688.7482,,9948.38095,,10978.5882,,40427.6643,,14942.8571,,23995.3032,,12028.9929,,,,
9063.49257,15176.777,,7038.06349,,7894.11765,,46303.7762,,15186.5034,,29274.1677,,10621.9858,,,,,
9063.65923,,14649.8993,,9937.68254,,10939.9412,,40389.8462,,14908.3537,,23940.9032,,12040.227,,,,
9063.82597,15210.7914,,7020.79365,,7920.67647,,46315.8601,,15150.1224,,29245.0839,,10643.0638,,,,,
9063.99263,,14693.4101,,9917.93651,,10926.9118,,40460.3357,,14922.3673,,23973.2387,,12058.4681,,,,
9064.15929,15233.1799,,7017.42857,,7905,,46329.7063,,15137.415,,29241.1355,,10638.1844,,,,,
9064.32595,,14676.2302,,9897.36508,,10943.2647,,40490.3776,,14872.6531,,23974.1161,,12042.2411,,,,
9064.49261,15211.8561,,7001.20635,,7912.44118,,46280.7832,,15127.4014,,29239.3806,,10625.1915,,,,,
9064.65934,,14719.8273,,9920.66667,,10932.6471,,40436.3357,,14914.4218,,23951.2516,,12068.1986,,,,
9064.826,15180.0863,,7030.25397,,7901.32353,,46251.3287,,15155.8639,,29226.4516,,10639.6879,,,,,
9064.99266,,14721.8129,,9970.95238,,10899.0294,,40462.8531,,14898.0408,,23941.7806,,12046.0142,,,,
9065.15932,15224.2302,,7018.85714,,7899.64706,,46337.2028,,15144.7619,,29282.6839,,10642.4397,,,,,
9065.32598,,14705.9856,,9945.55556,,10887.8824,,40449.6224,,14859.0476,,23985.1355,,12043.0638,,,,
9065.49272,15210.8777,,7041.87302,,7897.5,,46336.3916,,15142.0408,,29285.2387,,10610.0709,,,,,
9065.65938,,14720.4892,,9934.60317,,10921.5588,,40482.4895,,14931.2653,,23985.1613,,12043.2057,,,,
9065.82604,15166.3597,,7030.92063,,7885.82353,,46286.4056,,15113.1973,,29294.5032,,10625.9007,,,,,
9065.9927,,14692.7194,,9926.34921,,10897.7353,,40447.8042,,14873.2789,,23954.7355,,12044.4255,,,,
9066.15936,15216.7194,,7035.14286,,7895.70588,,46223.3007,,15125.5238,,29214.4774,,10686.6099,,,,,
9066.32609,,14698.3885,,9948.28571,,10923.4118,,40430.8531,,14885.2789,,24022.5806,,12043.2624,,,,
9066.49275,15209.4676,,7023.07937,,7934.55882,,46364.6993,,15145.551,,29228.929,,10639.773,,,,,
9066.65941,,14702.5612,,9939.96825,,10901.6471,,40437.2028,,14927.1565,,23943.7161,,12049.0213,,,,
9066.82607,15185.4676,,7027.14286,,7898.05882,,46330.1259,,15105.6327,,29292.1548,,10612.7943,,,,,
9066.99273,,14688.7482,,9924.79365,,10938.8235,,40420.0839,,14910.8299,,23933.1097,,12066.4681,,,,
9067.15947,15227.6835,,7047.90476,,7913.82353,,46310.5455,,15137.7687,,29271.8194,,10633.8723,,,,,
9067.32613,,14720.7194,,9906.92063,,10924.5294,,40483.3007,,14895.5646,,23989.6516,,12016.1702,,,,
9067.49279,15215.223,,7017.42857,,7887.79412,,46340.0559,,15110.7211,,29263.0968,,10631.7447,,,,,
9067.65945,,14660.8921,,9888.25397,,10944.7059,,40499.2448,,14880.4354,,24002.7355,,12054.4113,,,,
9067.82618,15217.6978,,7038.03175,,7891.11765,,46242.1259,,15107.5102,,29279.6387,,10602.9504,,,,,
9067.99284,,14677.1223,,9917.80952,,10904.7647,,40439.1049,,14895.9184,,23984.0774,,12049.0213,,,,
9068.1595,15204.6906,,7029.71429,,7894.5,,46259.1608,,15140.3265,,29268.5161,,10610.383,,,,,
9068.32616,,14755.8273,,9935.11111,,10945.9706,,40430.6853,,14904.2177,,23958.8129,,12039.0922,,,,
9068.49282,15186.1871,,7056.34921,,7912.17647,,46311.7483,,15120.5986,,29305.3161,,10633.9858,,,,,
9068.65956,,14630.2158,,9925.04762,,10880.6471,,40450.6573,,14892.4898,,23964.5935,,12054.2695,,,,
