---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 4,ROI 4,ROI 6,ROI 6,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),Isosbestic,GCaMP,Isosbestic,GCaMP,Isosbestic,GCaMP,Isosbestic,GCaMP,Isosbestic,GCaMP,-,-,-,-
7662.2468,14543.5108,,7248.85714,,7950.73529,,14155.9456,,9623.74468,,,,,
7662.4135,,14098.7626,,11683.4286,,12217.4706,,15856.8163,,13010.9787,,,,
7662.5802,14543.7986,,7288.19048,,7929.64706,,14104.4898,,9632.22695,,,,,
7662.7469,,14098.2446,,11684.9206,,12211.3824,,15812.7891,,13008.9362,,,,
7662.9136,14552.6043,,7278.66667,,7953.44118,,14095.0204,,9633.90071,,,,,
7663.0802,,14054.705,,11756.6349,,12225.1765,,15884.517,,13013.5603,,,,
7663.2469,14562.7914,,7288.92063,,7917.17647,,14103.0204,,9620.68085,,,,,
7663.4136,,14058.3597,,11679.8095,,12179.2353,,15842.068,,13013.3617,,,,
7663.5803,14527.9137,,7294.19048,,7936.85294,,14093.3333,,9635.23404,,,,,
7663.7469,,14072.2878,,11705.1746,,12220.4706,,15827.2653,,12959.5177,,,,
7663.9136,14534.3597,,7256.95238,,7943.73529,,14158.4218,,9634.32624,,,,,
7664.0802,,14055.1942,,11713.9048,,12181.9706,,15873.551,,13004.4255,,,,
7664.247,14531.0504,,7274.22222,,7991.41176,,14160.2449,,9650.49645,,,,,
7664.4136,,14082.4748,,11716.7937,,12255.1765,,15861.8776,,13030.3546,,,,
7664.5803,14506.3885,,7282.60317,,7916.20588,,14124.1361,,9620.85106,,,,,
7664.747,,14124.2878,,11712.8254,,12216.0588,,15852.2177,,13029.305,,,,
7664.9137,14518.6475,,7273.55556,,7943.58824,,14138.8844,,9637.39007,,,,,
7665.0804,,14136.8633,,11724.8571,,12209.6471,,15839.5918,,13039.9149,,,,
7665.247,14539.7122,,7256.47619,,7966.20588,,14120.7347,,9623.23404,,,,,
7665.4137,,14128.1151,,11704.2222,,12200.2353,,15800.7891,,12998.156,,,,
7665.5803,14555.6259,,7267.07937,,7960.17647,,14153.1429,,9623.12057,,,,,
7665.7471,,14083.5396,,11697.4921,,12175.7059,,15855.7823,,12932.6525,,,,
7665.9137,14572.0288,,7278.85714,,7934.55882,,14136.4898,,9577.56028,,,,,
7666.0804,,14077.9856,,11724.0317,,12206.4118,,15842.1497,,12982.0709,,,,
7666.2471,14545.6978,,7301.61905,,7903.17647,,14128.9524,,9642.43972,,,,,
7666.4137,,14068.2302,,11677.0159,,12205.9412,,15845.3333,,12962.5816,,,,
7666.5804,14531.1367,,7282.53968,,7914.20588,,14096.8435,,9642.75177,,,,,
7666.7471,,14077.2662,,11726.9841,,12234.0882,,15848.1088,,12969.5603,,,,
7666.9138,14558.8201,,7262.28571,,7951.14706,,14133.3605,,9640.62411,,,,,
7667.0804,,14062.1583,,11700.8889,,12191.4706,,15858.8844,,13032.0284,,,,
7667.2472,14561.8705,,7313.26984,,7979.44118,,14136.2993,,9673.02128,,,,,
7667.4138,,14085.295,,11728.4762,,12165.4118,,15862.966,,13017.844,,,,
7667.5805,14541.7554,,7297.04762,,7937.85294,,14124.5714,,9654.46809,,,,,
7667.7471,,14061.9856,,11711.6825,,12235.6765,,15855.1565,,13028.8227,,,,
7667.9138,14544.4892,,7293.36508,,7930.88235,,14165.0612,,9644.65248,,,,,
7668.0805,,14098.4173,,11715.3968,,12196.0882,,15878.1497,,12987.773,,,,
7668.2472,14598.5612,,7272.73016,,7910.44118,,14140.7347,,9655.65957,,,,,
7668.4139,,14086.0144,,11707.4921,,12181.1765,,15886.3946,,13031.461,,,,
7668.5805,14583.482,,7259.71429,,7958.76471,,14180.7347,,9652.22695,,,,,
7668.7472,,14090.7914,,11693.3016,,12213.8824,,15901.415,,12983.6028,,,,
7668.9139,14514.0432,,7273.42857,,7927.61765,,14155.5918,,9634.24113,,,,,
7669.0806,,14095.5683,,11675.4286,,12197.5,,15833.7415,,12978.0426,,,,
7669.2472,14585.6403,,7270.57143,,7957.61765,,14144.1905,,9622.92199,,,,,
7669.4139,,14088.6043,,11709.746,,12179.5588,,15850.0408,,12981.078,,,,
7669.5806,14562.7914,,7289.55556,,7949.38235,,14165.034,,9645.21986,,,,,
7669.7473,,14100.6043,,11689.6825,,12170.9118,,15829.034,,13019.3191,,,,
7669.9139,14572.4604,,7292.73016,,7954.76471,,14133.7959,,9633.19149,,,,,
7670.0806,,14073.2662,,11701.5238,,12205.8529,,15838.9932,,13032.0567,,,,
7670.2473,14549.0935,,7286.69841,,7922.64706,,14104.4626,,9627.82979,,,,,
7670.414,,14088.777,,11715.8413,,12233.1471,,15843.7279,,13028.9929,,,,
7670.5807,14588.0576,,7263.65079,,7934.29412,,14118.8027,,9641.47518,,,,,
7670.7473,,14095.0504,,11685.0794,,12179.5882,,15845.8776,,12978.0709,,,,
7670.914,14524.7482,,7265.90476,,7898.14706,,14147.0748,,9607.85816,,,,,
7671.0806,,14123.3957,,11698.6984,,12219.4706,,15815.1565,,12960.766,,,,
7671.2474,14529.1223,,7276.60317,,7937,,14132.7619,,9581.16312,,,,,
7671.414,,14088.1727,,11677.6508,,12240,,15860.517,,12989.9858,,,,
7671.5807,14570.1871,,7272.69841,,7965.20588,,14136.6259,,9586.15603,,,,,
7671.7474,,14102.7914,,11691.5238,,12194.2059,,15875.1565,,12999.6312,,,,
7671.914,14568.6043,,7288.79365,,7976.23529,,14117.8776,,9596.48227,,,,,
7672.0807,,14123.6835,,11665.2063,,12231.5,,15796.9524,,13010.2128,,,,
7672.2474,14555.5108,,7273.71429,,7925.70588,,14191.483,,9613.95745,,,,,
7672.4141,,14089.2662,,11704.9206,,12224.2353,,15825.2245,,12995.9716,,,,
7672.5807,14510.2734,,7231.65079,,7947.82353,,14143.3741,,9627.14894,,,,,
7672.7475,,14115.9712,,11710.9841,,12188,,15838.3401,,12985.5887,,,,
7672.9141,14506.6475,,7259.26984,,7949.14706,,14126.6395,,9631.85816,,,,,
7673.0808,,14082.6187,,11655.8413,,12234.9118,,15860.7075,,12997.1348,,,,
7673.2474,14583.9424,,7276.09524,,7944.08824,,14149.034,,9613.67376,,,,,
7673.4141,,14068.2014,,11716.7302,,12206.0882,,15849.0068,,12973.7589,,,,
7673.5808,14538.5612,,7260.79365,,7918.32353,,14189.8231,,9662.80851,,,,,
7673.7475,,14096.8633,,11654.7937,,12227.5294,,15848.898,,13007.6879,,,,
7673.9142,14484.6331,,7266.79365,,7931.26471,,14143.8367,,9596.59574,,,,,
7674.0808,,14115.2518,,11717.6508,,12190.8824,,15891.1293,,13034.9787,,,,
7674.2475,14523.1655,,7294.47619,,7930.79412,,14106.0408,,9608.4539,,,,,
7674.4142,,14090.0432,,11730.5079,,12204.2647,,15844.7891,,12984.539,,,,
7674.5809,14544.9784,,7282.7619,,7955.85294,,14100,,9614.01418,,,,,
7674.7475,,14065.4964,,11688.9841,,12251.6765,,15860.2449,,12954.1277,,,,
7674.9142,14537.0647,,7297.87302,,7965.70588,,14116.8707,,9627.71631,,,,,
7675.0809,,14060.9209,,11678.8254,,12190.7353,,15809.0612,,13044.6525,,,,
7675.2476,14571.9424,,7294.60317,,7928.97059,,14141.7415,,9625.44681,,,,,
7675.4142,,14066.964,,11691.4286,,12162.5,,15834.3129,,12980.0284,,,,
7675.5809,14536.9784,,7275.2381,,7949.79412,,14121.551,,9599.37589,,,,,
7675.7476,,14141.295,,11684.0635,,12205.1471,,15869.7415,,12991.3475,,,,
7675.9143,14587.5108,,7284,,7957.41176,,14126.0408,,9625.10638,,,,,
7676.081,,14084.0288,,11681.0794,,12195.8529,,15827.3741,,12937.3333,,,,
7676.2476,14569.6691,,7265.96825,,7962.58824,,14165.5238,,9619.68794,,,,,
7676.4143,,14082.1871,,11658.7302,,12237.9118,,15857.5782,,12936.5957,,,,
7676.5809,14562.3597,,7288.60317,,7973.94118,,14127.0748,,9619.34752,,,,,
7676.7477,,14137.3525,,11710.4127,,12226.5588,,15817.2245,,12942.8652,,,,
7676.9143,14567.7698,,7296.47619,,7957.94118,,14132.4626,,9620.28369,,,,,
7677.081,,14099.5683,,11673.5238,,12220.4118,,15866.2857,,12977.1631,,,,
7677.2477,14536.4317,,7290.38095,,7939.55882,,14153.2517,,9588.8227,,,,,
7677.4144,,14070.7338,,11703.9683,,12219.1471,,15793.8503,,12981.9858,,,,
7677.5811,14562.964,,7283.5873,,7962.94118,,14140.1361,,9628.25532,,,,,
7677.7477,,14092.0863,,11740.0317,,12235.9412,,15835.6463,,12986.7801,,,,
7677.9144,14510.0719,,7291.11111,,7952.70588,,14122.5578,,9594.66667,,,,,
7678.081,,14071.6547,,11689.0476,,12218.9412,,15824.1361,,12929.1348,,,,
7678.2478,14527.6835,,7290.88889,,7973.02941,,14130.8027,,9616.70922,,,,,
7678.4144,,14098.1295,,11719.9683,,12236.6176,,15837.2789,,13001.9007,,,,
7678.5811,14529.6691,,7281.26984,,7946.05882,,14139.9456,,9636.39716,,,,,
7678.7477,,14069.3237,,11654.0317,,12206.6765,,15815.7007,,12945.7872,,,,
7678.9144,14545.5252,,7277.14286,,7950,,14097.6054,,9599.5461,,,,,
7679.0811,,14106.1295,,11631.873,,12250.2941,,15832.2449,,12975.773,,,,
7679.2478,14511.1655,,7276.09524,,7965.64706,,14098.5578,,9627.12057,,,,,
7679.4145,,14057.3813,,11648.9524,,12201.8529,,15850.1497,,12984.0851,,,,
7679.5811,14586.0144,,7256.4127,,7957.44118,,14109.6599,,9636.73759,,,,,
7679.7479,,14100.2302,,11725.4286,,12223.4412,,15797.3605,,12992.9078,,,,
7679.9145,14600.4029,,7310.69841,,7924.26471,,14085.1701,,9612.48227,,,,,
7680.0812,,14122.5612,,11707.873,,12236.0882,,15852.5986,,12969.8156,,,,
7680.2478,14611.8849,,7283.04762,,7949.17647,,14103.2381,,9604.39716,,,,,
7680.4145,,14109.8993,,11659.6508,,12249.1471,,15856.9524,,13003.3475,,,,
7680.5812,14548,,7295.84127,,7921.58824,,14121.3605,,9654.78014,,,,,
7680.7479,,14105.1223,,11682.9206,,12192.4118,,15881.1156,,12984.9362,,,,
7680.9146,14521.0935,,7278.8254,,7930.17647,,14126.6395,,9669.64539,,,,,
7681.0812,,14046.1295,,11651.0159,,12258.2059,,15847.8639,,12997.305,,,,
7681.2479,14577.8705,,7263.49206,,7924.85294,,14078.7483,,9657.8156,,,,,
7681.4146,,14090.1871,,11721.1746,,12284.2353,,15805.1701,,12967.8865,,,,
7681.5813,14583.1655,,7241.2381,,7924.20588,,14113.4422,,9610.15603,,,,,
7681.7479,,14062.964,,11705.9683,,12223.1176,,15871.5374,,12985.1915,,,,
7681.9146,14529.7842,,7221.2381,,7916.88235,,14089.4966,,9606.78014,,,,,
7682.0812,,14087.5396,,11694.1905,,12235.8235,,15824.5986,,12981.1064,,,,
7682.248,14579.8273,,7271.33333,,7934.14706,,14118.5034,,9628.39716,,,,,
7682.4146,,14058.964,,11663.1429,,12217.3529,,15829.2789,,12985.5319,,,,
7682.5813,14589.2662,,7266.8254,,7956.14706,,14114.3129,,9634.12766,,,,,
7682.748,,14124.4317,,11680.9206,,12277.1471,,15869.8231,,12994.4397,,,,
7682.9147,14554.8489,,7293.87302,,7935.41176,,14103.8367,,9662.92199,,,,,
7683.0814,,14074.3022,,11695.7778,,12256.5882,,15837.2245,,12983.4326,,,,
7683.248,14502.4748,,7246,,7923.47059,,14119.9728,,9631.12057,,,,,
7683.4147,,14088.259,,11680.9524,,12234.2647,,15849.8231,,13036.2553,,,,
7683.5813,14587.3094,,7289.61905,,7958.73529,,14130.4762,,9628.73759,,,,,
7683.7481,,14141.1511,,11729.6508,,12288.9706,,15855.1293,,13001.1631,,,,
7683.9147,14615.2806,,7297.49206,,7958.73529,,14123.1293,,9628,,,,,
7684.0814,,14108.5468,,11764,,12265.2353,,15854.7483,,12977.1064,,,,
7684.248,14576.6331,,7256.53968,,7948.58824,,14148.9796,,9641.2766,,,,,
7684.4147,,14106.8201,,11694.0635,,12243.8235,,15817.0612,,13022.9504,,,,
7684.5814,14522.8489,,7263.96825,,7953,,14099.483,,9630.1844,,,,,
7684.7481,,14100.3453,,11695.2698,,12217.2353,,15835.0476,,13010.922,,,,
7684.9148,14607.5683,,7289.01587,,7944.5,,14146.585,,9634.35461,,,,,
7685.0814,,14096.4317,,11662.0635,,12246.7059,,15795.1837,,13028.6525,,,,
7685.2482,14586.7914,,7259.68254,,7933.17647,,14068.4626,,9608.93617,,,,,
7685.4148,,14111.2806,,11694.0952,,12252.8529,,15839.0204,,13035.6312,,,,
7685.5815,14513.1511,,7248.28571,,7948.55882,,14156.9524,,9644.05674,,,,,
7685.7481,,14154.1007,,11678.0317,,12225.5882,,15867.9728,,12983.3759,,,,
7685.9148,14531.0791,,7237.39683,,7932.05882,,14139.8367,,9659.77305,,,,,
7686.0815,,14098.2158,,11651.5873,,12246,,15818.5306,,12965.8723,,,,
7686.2482,14572.3165,,7252.79365,,7926.23529,,14106.8844,,9622.35461,,,,,
7686.4149,,14122.6763,,11664.5714,,12225.3824,,15827.2381,,12982.6383,,,,
7686.5815,14506.5612,,7276,,7916,,14096.0544,,9585.39007,,,,,
7686.7482,,14117.4388,,11712.7937,,12230.8235,,15851.5374,,12985.9574,,,,
7686.9149,14579.1367,,7272.63492,,7973.73529,,14113.2245,,9629.8156,,,,,
7687.0816,,14095.9137,,11706.1587,,12196.8824,,15847.0476,,12979.0355,,,,
7687.2482,14522.3309,,7252.03175,,7968.32353,,14072.898,,9635.37589,,,,,
7687.4149,,14190.4173,,11688.6349,,12234.5588,,15850.8299,,12989.9858,,,,
7687.5816,14571.5108,,7261.36508,,7941.70588,,14116.0272,,9650.29787,,,,,
7687.7483,,14077.0935,,11682.2857,,12197.4412,,15833.0068,,13003.8298,,,,
7687.9149,14500.6906,,7250.09524,,7957.85294,,14067.5102,,9660.22695,,,,,
7688.0816,,14067.223,,11728.4444,,12207.9706,,15886.3401,,12978.7518,,,,
7688.2483,14542.6475,,7266.22222,,7958.61765,,14163.102,,9665.33333,,,,,
7688.415,,14060.4604,,11726.2222,,12203.3235,,15864.2721,,13022.8652,,,,
7688.5817,14520.1439,,7275.74603,,7966.29412,,14106.3946,,9642.95035,,,,,
7688.7483,,14084.4317,,11691.3016,,12239.7647,,15842.9116,,13019.6028,,,,
7688.915,14527.7122,,7288.25397,,7937.08824,,14165.4966,,9633.04965,,,,,
7689.0816,,14046.1583,,11697.9365,,12263.5588,,15835.2109,,12985.4184,,,,
7689.2484,14484.8633,,7285.68254,,7940.47059,,14110.2041,,9606.83688,,,,,
7689.415,,14171.482,,11722.4762,,12229.9412,,15840.9796,,13009.3617,,,,
7689.5817,14573.295,,7236.63492,,7975.88235,,14134.5034,,9605.30496,,,,,
7689.7484,,14115.9137,,11694.5397,,12260.4706,,15855.7823,,12977.617,,,,
7689.915,14535.9712,,7273.80952,,7941,,14103.3469,,9593.78723,,,,,
7690.0817,,14105.0072,,11688.7619,,12260.2941,,15837.3061,,13000.1702,,,,
7690.2484,14497.6691,,7257.96825,,7960.20588,,14134.068,,9606.86525,,,,,
7690.4151,,14096,,11706.7937,,12185.5588,,15845.415,,12945.0496,,,,
7690.5817,14543.7698,,7262.19048,,7947.38235,,14112.6259,,9623.43262,,,,,
7690.7485,,14075.9712,,11705.3968,,12195.1765,,15865.6599,,12982.6099,,,,
7690.9151,14542.6763,,7265.49206,,7989.88235,,14135.2381,,9577.67376,,,,,
7691.0818,,14098.9353,,11682.8254,,12275.4412,,15833.7959,,13014.1844,,,,
7691.2484,14543.6547,,7244.50794,,7976.67647,,14135.3197,,9636.31206,,,,,
7691.4151,,14128.8058,,11655.746,,12244.3824,,15856.0816,,12971.234,,,,
7691.5818,14525.8993,,7241.11111,,7957.85294,,14139.1837,,9607.91489,,,,,
7691.7485,,14098.2446,,11712.5079,,12231.0882,,15835.6463,,12984.1986,,,,
7691.9152,14553.295,,7261.55556,,7972.17647,,14129.6599,,9616.39716,,,,,
7692.0818,,14080.4892,,11708.0317,,12211.9118,,15826.0136,,12966.4397,,,,
7692.2485,14491.1079,,7289.07937,,7938.5,,14099.5646,,9593.07801,,,,,
7692.4152,,14088.5468,,11665.9683,,12250,,15839.0476,,13002.3546,,,,
7692.5819,14545.6978,,7239.65079,,7974.82353,,14136.8707,,9603.80142,,,,,
7692.7485,,14110.2158,,11681.3968,,12229.9412,,15868.898,,12992.1418,,,,
7692.9152,14548.5468,,7258.95238,,7959.26471,,14159.8095,,9602.12766,,,,,
7693.0819,,14072.7482,,11687.6508,,12222.5294,,15885.8231,,12950.156,,,,
7693.2486,14546.3022,,7264.66667,,7947.26471,,14098.6667,,9576.28369,,,,,
7693.4152,,14106.8489,,11677.9365,,12270.7647,,15888.4082,,12964.6241,,,,
7693.5819,14554.7338,,7264.47619,,7987.85294,,14146.5578,,9627.91489,,,,,
7693.7486,,14116.8345,,11705.1746,,12248.5294,,15840.8435,,12960.766,,,,
7693.9153,14508.8345,,7291.01587,,7971.17647,,14111.2925,,9578.80851,,,,,
7694.082,,14113.4964,,11701.1429,,12215.0294,,15871.619,,12992.0851,,,,
7694.2486,14561.7266,,7282.12698,,7944.5,,14089.2517,,9611.71631,,,,,
7694.4153,,14116.0863,,11643.3016,,12224.8529,,15793.7415,,12994.4397,,,,
7694.5819,14533.6115,,7276.25397,,7972.55882,,14104.517,,9608.99291,,,,,
7694.7487,,14111.3094,,11694.9841,,12269.2059,,15833.1429,,12977.1064,,,,
7694.9153,14551.7986,,7258.79365,,7973.61765,,14111.0204,,9586.41135,,,,,
7695.082,,14124.8633,,11686.6667,,12249.2353,,15843.4558,,12992.5106,,,,
7695.2487,14562.7914,,7288.92063,,7955.70588,,14106.3401,,9645.04965,,,,,
7695.4153,,14078.7626,,11655.8095,,12260.1176,,15828.9796,,12952.4823,,,,
7695.5821,14542.9353,,7242.98413,,7942.58824,,14126.1769,,9635.48936,,,,,
7695.7487,,14085.8417,,11700.8571,,12212.6471,,15843.9184,,12984.6525,,,,
7695.9154,14531.6547,,7277.04762,,7962.88235,,14090.9116,,9617.04965,,,,,
7696.082,,14111.5971,,11733.7143,,12203.2353,,15868.381,,13000.1986,,,,
7696.2488,14574.6187,,7293.84127,,7975.32353,,14087.619,,9577.75887,,,,,
7696.4154,,14098.0432,,11720.6667,,12232.0588,,15867.1837,,12967.3759,,,,
7696.5821,14582.2734,,7298,,7977.17647,,14153.4966,,9638.60993,,,,,
7696.7487,,14064.2302,,11714.8571,,12217.8529,,15896.5442,,13003.3475,,,,
7696.9154,14539.8849,,7280.19048,,7933.05882,,14151.3741,,9594.09929,,,,,
7697.0821,,14080,,11668.381,,12241.2059,,15854.4218,,12996.9645,,,,
7697.2488,14497.5252,,7250.53968,,7962.35294,,14121.7959,,9626.95035,,,,,
7697.4155,,14091.1079,,11676.4762,,12256.2059,,15804.7347,,12964.3688,,,,
7697.5821,14557.3813,,7266.12698,,7941.55882,,14104.5714,,9621.70213,,,,,
7697.7488,,14119.8849,,11706.5714,,12218.5588,,15820.2177,,12979.3759,,,,
7697.9155,14551.9424,,7271.77778,,7921.91176,,14132.6259,,9644.56738,,,,,
7698.0822,,14079.3669,,11664.1587,,12245.2059,,15826.3401,,12989.2199,,,,
7698.2488,14491.223,,7249.20635,,7917.05882,,14102.6667,,9648.39716,,,,,
7698.4155,,14109.9856,,11658.6667,,12199.3824,,15881.8231,,13014.6099,,,,
7698.5822,14550.705,,7280.12698,,7968.94118,,14098.9116,,9665.16312,,,,,
7698.7489,,14080.8058,,11649.0476,,12267.1176,,15852.7619,,12995.2057,,,,
7698.9155,14517.8129,,7285.11111,,7934.67647,,14123.5918,,9643.26241,,,,,
7699.0822,,14083.0504,,11703.7143,,12205.4706,,15891.1565,,12996.9362,,,,
7699.2489,14526.3885,,7286.88889,,7931.17647,,14119.9456,,9641.75887,,,,,
7699.4156,,14115.482,,11675.3968,,12220.5,,15869.2245,,12990.0142,,,,
7699.5823,14560.3453,,7244.69841,,7964.05882,,14157.1701,,9650.66667,,,,,
7699.7489,,14105.6691,,11670.3175,,12209.4706,,15819.6735,,12976.8794,,,,
7699.9156,14585.5827,,7261.65079,,7955.17647,,14106.966,,9640.31206,,,,,
7700.0822,,14089.9856,,11685.619,,12236.0882,,15868.1088,,12976.3972,,,,
7700.249,14523.1655,,7257.77778,,7914.26471,,14132.8435,,9653.3617,,,,,
7700.4156,,14096,,11725.5556,,12247.2941,,15851.5646,,13020.1702,,,,
7700.5823,14576.6043,,7291.46032,,7995.35294,,14108.3265,,9599.00709,,,,,
7700.749,,14126.964,,11685.1746,,12229.8529,,15852.1905,,12992.9929,,,,
7700.9156,14567.4245,,7239.20635,,7953.23529,,14131.2653,,9615.85816,,,,,
7701.0824,,14100.2014,,11725.4921,,12243.4706,,15899.0748,,12971.9433,,,,
7701.249,14596.1151,,7290.69841,,7974,,14105.4694,,9628.85106,,,,,
7701.4157,,14078.9928,,11661.7778,,12255.1176,,15889.1156,,12988.0284,,,,
7701.5823,14577.8417,,7250.88889,,7956.38235,,14090.9388,,9627.60284,,,,,
7701.7491,,14074.6187,,11664.6032,,12247.3235,,15859.619,,12990.2979,,,,
7701.9157,14568.259,,7249.65079,,7958.91176,,14140.2721,,9623.85816,,,,,
7702.0824,,14056.1727,,11665.1111,,12251.0294,,15820.7619,,12972.539,,,,
7702.249,14562.7338,,7289.61905,,7918.05882,,14096.898,,9638.83688,,,,,
7702.4157,,14100.5468,,11693.0159,,12231.5882,,15863.1565,,12953.7872,,,,
7702.5824,14547.5396,,7252.88889,,7975.41176,,14115.1565,,9636.31206,,,,,
7702.7491,,14111.8273,,11687.3333,,12246.3824,,15905.5782,,12988.6525,,,,
7702.9158,14591.0791,,7272.92063,,7957.05882,,14142.2857,,9626.69504,,,,,
7703.0824,,14065.3525,,11670.7302,,12195.5294,,15826.9388,,12974.7801,,,,
7703.2491,14557.9856,,7272.98413,,7962.67647,,14154.2585,,9593.7305,,,,,
7703.4158,,14092.0576,,11707.7143,,12266.2941,,15860.9796,,12976.3972,,,,
7703.5825,14563.1367,,7289.49206,,7985.20588,,14169.8503,,9646.89362,,,,,
7703.7491,,14121.4676,,11723.3651,,12283.7647,,15834.6667,,12978.156,,,,
7703.9158,14555.1079,,7251.1746,,7957.26471,,14116.7075,,9598.07092,,,,,
7704.0825,,14122.5036,,11684.8889,,12265.8529,,15818.1224,,13004.5957,,,,
7704.2492,14524.518,,7248.25397,,7918.88235,,14094.9116,,9632.9078,,,,,
7704.4159,,14097.7842,,11738.4762,,12241.0294,,15827.8367,,12997.0496,,,,
7704.5825,14498.7914,,7265.93651,,7968.52941,,14104.381,,9637.10638,,,,,
7704.7492,,14069.2662,,11677.2381,,12261.6176,,15850.1224,,12996.2837,,,,
7704.9159,14564.1151,,7300.66667,,7928.08824,,14091.7551,,9597.44681,,,,,
7705.0826,,14084.2014,,11702.7937,,12229.9412,,15853.3061,,12948.9645,,,,
7705.2492,14528.2014,,7301.74603,,7964.11765,,14133.5782,,9578.69504,,,,,
7705.4159,,14061.0647,,11675.4921,,12228.2647,,15854.5034,,12946.2695,,,,
7705.5825,14562.7914,,7253.49206,,7963.94118,,14118.7755,,9604.17021,,,,,
7705.7493,,14112.7482,,11655.1746,,12283.4412,,15849.8503,,13013.844,,,,
7705.9159,14550.9928,,7233.65079,,7967.82353,,14155.9728,,9626.83688,,,,,
7706.0826,,14063.1942,,11676.381,,12257.1765,,15884.4898,,12988.5957,,,,
7706.2493,14514.7626,,7289.55556,,7951.70588,,14136.1361,,9611.68794,,,,,
7706.4159,,14089.554,,11642.3492,,12261.7059,,15876.0272,,12945.4468,,,,
7706.5827,14526.7338,,7257.52381,,7973.64706,,14139.2109,,9627.85816,,,,,
7706.7493,,14128.1727,,11671.8095,,12266.5882,,15854.6395,,12976.6525,,,,
7706.916,14557.6691,,7262.12698,,7985.11765,,14124.5714,,9588.39716,,,,,
7707.0826,,14051.482,,11677.8413,,12233.7059,,15855.0476,,12971.7163,,,,
7707.2494,14565.4101,,7261.42857,,7981.29412,,14126.0952,,9618.66667,,,,,
7707.416,,14100,,11640.0952,,12256.7059,,15834.0136,,12961.5035,,,,
7707.5827,14549.554,,7286.66667,,7972.02941,,14101.9048,,9622.58156,,,,,
7707.7494,,14077.3813,,11658.1905,,12237.5588,,15883.5102,,12966.8085,,,,
7707.916,14447.1367,,7282.73016,,7979.14706,,14112.1905,,9641.39007,,,,,
7708.0827,,14069.8705,,11677.8095,,12222.7647,,15905.9864,,12970.8652,,,,
7708.2494,14555.8561,,7286.60317,,7972.35294,,14146.8571,,9610.43972,,,,,
7708.4161,,14104.2302,,11643.1111,,12238.1471,,15802.7755,,12988.0851,,,,
7708.5827,14506.7338,,7270.03175,,7965.64706,,14110.6122,,9606.66667,,,,,
7708.7494,,14072.6331,,11639.0476,,12215.9706,,15825.3061,,12928.3688,,,,
7708.9161,14565.8417,,7258.09524,,7940.35294,,14137.1701,,9617.13475,,,,,
7709.0828,,14070.7914,,11661.8413,,12220.9412,,15840.1088,,12951.5461,,,,
7709.2494,14495.2518,,7270.95238,,7953.41176,,14126.1769,,9625.16312,,,,,
7709.4161,,14096.8633,,11699.2698,,12238.6471,,15862.6667,,12989.1631,,,,
7709.5828,14516.3453,,7262.63492,,7965.5,,14099.9456,,9635.46099,,,,,
7709.7495,,14165.3813,,11685.2063,,12227.9118,,15865.415,,12973.7589,,,,
7709.9162,14510.3022,,7273.52381,,7941.14706,,14116.2177,,9607.26241,,,,,
7710.0828,,14143.3094,,11656.3175,,12256.0294,,15839.5374,,12975.4043,,,,
7710.2495,14557.4676,,7256.19048,,7947.52941,,14099.1837,,9605.39007,,,,,
7710.4162,,14134.8489,,11686.4127,,12238.7941,,15887.102,,12991.8014,,,,
7710.5829,14610.2158,,7262.92063,,7944,,14114.6667,,9633.13475,,,,,
7710.7495,,14072.4029,,11704.2857,,12255.0588,,15844.9796,,12946.9787,,,,
7710.9162,14569.8417,,7256.7619,,7960.08824,,14113.1973,,9647.77305,,,,,
7711.0828,,14103.3381,,11715.3016,,12266.6765,,15864.8163,,12974.6667,,,,
7711.2496,14557.0072,,7268.60317,,7954.26471,,14079.9456,,9617.3617,,,,,
7711.4162,,14102.446,,11634,,12219.1765,,15844.5986,,13004.1702,,,,
7711.5829,14524.1151,,7236.53968,,7977.29412,,14092.4354,,9609.58865,,,,,
