---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 3,ROI 3,ROI 4,ROI 4,ROI 5,ROI 5,ROI 6,ROI 6,ROI 8,ROI 8,ROI 9,ROI 9,ROI 11,ROI 11,F1 Event,F2 Event,F3 Event,F4 Event
Time(s),CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,CAM 1 EXC 1,CAM 1 EXC 2,-,-,-,-
3072.01721,,42861.6471,,27937.8599,,25104.5075,,36429.9858,,25730.4828,,20165.8933,,42675.1409,,22808.7093,,23890.7974,,,,
3072.18387,32331.451,,23943.5159,,20582.7761,,14357.8156,,24484.4414,,11271.5733,,23743.5973,,18379.4804,,21863.1895,,,,,
3072.35053,,42731.085,,27992.2803,,25061.1343,,36291.461,,25751.7517,,20131.6267,,42795.4631,,22723.8598,,24020,,,,
3072.51719,32301.9869,,23963.2357,,20680.9552,,14331.773,,24616.2759,,11286.0267,,23682.443,,18287.868,,21838.2222,,,,,
3072.68392,,42718.1961,,27969.121,,25063.7612,,36584.7943,,25776.1655,,20479.0133,,41906.2819,,22714.8866,,24284.3137,,,,
3072.85058,32311.1634,,23985.0701,,20569.6716,,14325.5887,,24610.0966,,11244.2667,,23696.9128,,18373.1134,,21819.4771,,,,,
3073.01724,,42751.634,,27949.3248,,24970.1493,,36360.9078,,25747.2552,,20419.7067,,41555.7852,,22694.9608,,24244.1046,,,,
3073.1839,32367.817,,24013.121,,20683.4328,,14318.8369,,24586.2897,,11262.2133,,23740.7785,,18295.7526,,21810.2484,,,,,
3073.35056,,42710.3007,,27925.7834,,25137.2537,,36616.4539,,25781.6,,20342.08,,41607.8121,,22779.0515,,24160.0523,,,,
3073.5173,32366.5098,,23962.7771,,20713.2537,,14348.766,,24622.1517,,11245.28,,23741.2886,,18293.6742,,21828.549,,,,,
3073.68395,,42678.3791,,27977.3503,,25234.7463,,36053.5319,,25704.6345,,20161.68,,41849.6913,,22676.7505,,24062.719,,,,
3073.85061,32458.6144,,23919.6688,,20642.9851,,14408.6241,,24511.7793,,11274.56,,23686.953,,18232.2804,,21803.1373,,,,,
3074.01727,,42674.8497,,27844.051,,25152.209,,35979.3191,,25646.5103,,19979.5733,,41739.3557,,22766.2515,,23950.6667,,,,
3074.18401,32408.1046,,23970.9554,,20726.7761,,14347.6596,,24487.6414,,11279.2533,,23751.5436,,18338.1773,,21801.2288,,,,,
3074.35067,,42744.3399,,27894.9299,,25009.403,,36358.2979,,25783.9172,,20077.7067,,41643.6779,,22831.5381,,23772.183,,,,
3074.51733,32335.8693,,23950.8025,,20700.2985,,14377.6454,,24573.7931,,11267.8667,,23687.6242,,18208.4289,,21772,,,,,
3074.68399,,42690.4052,,27871.0828,,25164.7761,,36786.2411,,25732.4414,,20135.92,,41945.4228,,22695.1258,,23924.1569,,,,
3074.85065,32401.8824,,23889.0446,,20651.7015,,14369.9291,,24504.8828,,11285.0933,,23698.1745,,18267.7443,,21811.7647,,,,,
3075.01738,,42609.7255,,27798.9809,,25147.5522,,36338.2979,,25830.9793,,20293.28,,42620.9664,,22643.0021,,23980.7582,,,,
3075.18404,32393.1242,,23915.7962,,20720.7761,,14367.9433,,24555.531,,11278.3467,,23704.0805,,18277.0474,,21759.0065,,,,,
3075.3507,,42716.0523,,27897.0446,,25136.0896,,36030.6383,,25834.6207,,20219.3067,,42544.8859,,22710.532,,24187.1111,,,,
3075.51736,32429.6209,,23862.7771,,20580.9254,,14364.3404,,24560.4966,,11224.2667,,23733.1007,,18346.2268,,21844.3137,,,,,
3075.6841,,42577.6993,,27977.6815,,25356.7463,,36124.0284,,25829.7655,,20192.56,,42217.3423,,22666.7546,,24188.1307,,,,
3075.85076,32391.6601,,23883.8471,,20668.4478,,14383.9149,,24586.3724,,11242.56,,23656.698,,18313.7979,,21812.4183,,,,,
3076.01742,,42580.2614,,27870.3949,,25751.4925,,36715.3759,,25754.5931,,20151.6,,41889.1812,,22716.0742,,23917.0458,,,,
3076.18408,32414.3268,,23894.4204,,20689.4627,,14373.1631,,24588.9655,,11261.5733,,23656.9933,,18321.4186,,21820.732,,,,,
3076.35074,,42540.1046,,27901.3248,,25666.5075,,36405.5035,,25804.8,,20053.4133,,41803.3289,,22662.6309,,24315.3203,,,,
3076.51747,32448.1307,,24014.6497,,20636.8657,,14427.6879,,24586.9241,,11230.2667,,23684.2148,,18299.4474,,21773.1242,,,,,
3076.68413,,42698.719,,27891.414,,25517.5821,,36337.9291,,25711.3379,,19800.2667,,41982.3087,,22700.734,,24004.6797,,,,
3076.85079,32316.4706,,23999.3885,,20630.5373,,14347.2057,,24601.3793,,11224.9067,,23702.8188,,18253.3278,,21826.1699,,,,,
3077.01745,,42649.4902,,27906.8535,,25356.6866,,36325.5319,,25753.0483,,19759.8667,,42469.2617,,22723.6289,,24178.4575,,,,
3077.18419,32353.2026,,24031.6688,,20627.5821,,14331.773,,24598.5931,,11284.2133,,23717.1007,,18418.3753,,21829.1242,,,,,
3077.35085,,42699.8954,,27877.4013,,25349.403,,35975.4043,,25735.2552,,19781.44,,42236.2416,,22695.3567,,24200.366,,,,
3077.51751,32443.9216,,24026.6752,,20605.9104,,14365.617,,24513.4621,,11236.48,,23632,,18337.9464,,21725.0196,,,,,
3077.68417,,42668.0784,,27934.9809,,25238.2388,,35610.4681,,25726.5931,,19900.5067,,41880.3758,,22598.268,,24716.6013,,,,
3077.85083,32378.6405,,23953.3503,,20631.4328,,14401.078,,24479.4207,,11264.6667,,23751.7047,,18302.4495,,21826.2222,,,,,
3078.01756,,42679.817,,27895.7962,,25284.2687,,35407.6312,,25694.7586,,19951.0933,,41924.4027,,22706.4412,,24359.4248,,,,
3078.18422,32361.1242,,23963.6688,,20619.0149,,14417.5887,,24588.3586,,11294.56,,23820.6443,,18309.0144,,21756.2092,,,,,
3078.35088,,42674.7974,,27892.9936,,25402.2985,,35075.2908,,25685.0483,,19861.12,,42561.7181,,22645.7072,,24542.1438,,,,
3078.51754,32303.4771,,23962.4459,,20596.0597,,14428.0284,,24469.1862,,11278.4533,,23750.8188,,18321.7485,,21800.2614,,,,,
3078.68428,,42831.1634,,27954.9045,,25240.6269,,35257.4752,,25676.7172,,19889.5467,,42487.302,,22653.3938,,24502.7974,,,,
3078.85094,32368.6536,,23927.465,,20572.597,,14405.0496,,24499.1448,,11308.9067,,23777.8255,,18347.0186,,21853.1765,,,,,
3079.0176,,42794.6405,,27901.6561,,25125.1343,,35540.3404,,25785.7379,,19906.1333,,42943.5436,,22645.4763,,24401.9085,,,,
3079.18426,32355.3987,,24007.7707,,20681.6119,,14410.8085,,24428.8552,,11305.1467,,23641.8255,,18376.8742,,21868.8105,,,,,
3079.35092,,42736.6797,,28010.4459,,25194.7761,,35609.1348,,25749.0483,,19908.3733,,43639.1946,,22769.5505,,24419.2418,,,,
3079.51765,32391.6863,,23987.8981,,20601.4328,,14318.0993,,24490.069,,11297.8133,,23659.7584,,18299.3485,,21818.5882,,,,,
3079.68431,,42866.0915,,27857.2739,,25147.7313,,37938.6383,,25754.9793,,19920.1867,,43623.4631,,22709.9381,,24338.2745,,,,
3079.85097,32385.5948,,23982.3949,,20645.8806,,14342.156,,24571.5586,,11257.92,,23692.4295,,18253.7237,,21824.7843,,,,,
3080.01763,,42710.0654,,27899.7962,,25273.1642,,37793.9291,,25787.3103,,19936.4267,,42980.4564,,22570.5567,,24392.1307,,,,
3080.18437,32413.1242,,23999.6688,,20594.2687,,14356.766,,24565.931,,11266.3733,,23629.7181,,18179.5629,,21810.7712,,,,,
3080.35103,,42680.9673,,27904.8153,,25303.7015,,36954.695,,25786.7034,,19977.8667,,43406.4698,,22640.9237,,24351.2157,,,,
3080.51769,32332.9673,,23963.9745,,20600.9851,,14322.156,,24499.6414,,11268.08,,23712.5369,,18285.0969,,21787.2418,,,,,
3080.68435,,42745.2026,,27873.8599,,25180.3881,,36764.9362,,25655.0069,,19902.3733,,43248.9128,,22512.066,,24304.8366,,,,
3080.85101,32344.0784,,23973.4777,,20589.2836,,14253.305,,24629.3241,,11243.9467,,23712,,18129.1216,,21717.4118,,,,,
3081.01774,,42653.098,,27884.7643,,25127.9701,,36484.1135,,25678.8966,,19824.08,,42579.5168,,22522.1278,,24308.183,,,,
3081.1844,32393.6471,,23967.949,,20587.8209,,14351.8014,,24541.1586,,11274.1067,,23662.953,,18230.334,,21828,,,,,
3081.35106,,42744.7059,,27854.9299,,25142.0299,,35994.0142,,25640.5517,,19880.8,,42364.1879,,22519.2907,,24252.2876,,,,
3081.51772,32442.3007,,23979.5159,,20599.7612,,14331.9433,,24582.0138,,11279.9733,,23742.9262,,18266.0619,,21792.8366,,,,,
3081.68446,,42655.451,,27898.5223,,25378.1493,,35925.1631,,25693.7655,,19871.0667,,41895.1409,,22759.4887,,24262.8497,,,,
3081.85112,32515.1111,,23897.7325,,20624,,14408.6809,,24619.0621,,11299.12,,23613.4765,,18318.8124,,21846.2222,,,,,
3082.01778,,42574.6928,,27937.4013,,25203.0149,,35695.773,,25623.5862,,19985.68,,41123.8658,,22762.6557,,24208.8889,,,,
3082.18444,32449.9346,,24040.0764,,20580.0896,,14445.078,,24599.8897,,11275.28,,23668.8322,,18214.532,,21673.098,,,,,
3082.3511,,42689.7255,,28009.172,,25394.7761,,35368.9929,,25742.5655,,20260.8267,,42535.9463,,22805.1464,,24262.902,,,,
3082.51783,32425.1765,,24012.7134,,20596.8358,,14363.9149,,24636.5793,,11281.8667,,23648.9396,,18296.0165,,21752.3137,,,,,
3082.68449,,42569.4902,,27886.7771,,25343.9701,,35297.6454,,25665.3241,,20673.4133,,42795.9195,,22623.4062,,24283.6078,,,,
3082.85115,32405.4641,,24003.2866,,20572.3582,,14459.0071,,24674.1241,,11282.2133,,23694.7114,,18301.1959,,21812.2876,,,,,
3083.01781,,42583.9216,,27975.0828,,25334.4179,,35353.5319,,25669.8759,,20658.7467,,42852.2953,,22674.3753,,24233.5948,,,,
3083.18455,32382.902,,23983.2866,,20623.5522,,14357.5603,,24588.2207,,11233.0667,,23696.5638,,18291.266,,21757.3595,,,,,
3083.35121,,42529.4902,,27910.0892,,25178.1493,,35404.0567,,25604.1655,,20515.44,,42724.8054,,22686.7794,,24218.902,,,,
3083.51787,32388.4706,,23908.2548,,20602.9851,,14388.0851,,24539.3379,,11218.9333,,23757.4497,,18247.9835,,21788.6275,,,,,
3083.68453,,42601.7778,,27944.7389,,25186.4179,,35660.5957,,25714.9793,,20392.0267,,42601.7718,,22683.2825,,24333.2288,,,,
3083.85119,32299.1373,,24003.8217,,20584.1493,,14293.5035,,24593.0483,,11253.2533,,23745.2081,,18303.1423,,21779.2941,,,,,
3084.01792,,42563.9739,,27935.3631,,25303.3731,,36163.0355,,25663.669,,20239.4933,,41836.2685,,22659.4309,,24316.0261,,,,
3084.18458,32401.7255,,23928.1274,,20558.8657,,14442.383,,24609.131,,11268.0533,,23648.698,,18337.9134,,21864.732,,,,,
3084.35124,,42588.3137,,27904.4841,,25317.7313,,36048.0284,,25710.2621,,20472.9333,,41362.4161,,22613.5753,,24285.1242,,,,
3084.5179,32354.7451,,23915.6178,,20629.2836,,14385.8156,,24538.5103,,11305.3333,,23750.9799,,18280.5773,,21774.4052,,,,,
3084.68464,,42714.6667,,27904.5605,,25268.2985,,35914.9504,,25638.4,,20413.28,,41626.7651,,22533.4103,,24331.6863,,,,
3084.8513,32371.0065,,23950.0892,,20616.9851,,14317.1348,,24522.9793,,11249.84,,23764.4564,,18305.5175,,21832.7059,,,,,
3085.01796,,42689.9085,,27885.2739,,25243.4627,,36596.5106,,25641.4069,,20278.2933,,41658.8456,,22519.3567,,24325.4641,,,,
3085.18462,32363.6601,,23938.1656,,20705.403,,14348.766,,24586.5655,,11230.5067,,23719.2215,,18350.5814,,21850.4575,,,,,
3085.35128,,42575.1634,,27873.707,,25160.9254,,36483.5177,,25690.2621,,20217.3867,,41340.349,,22598.499,,24450.5098,,,,
3085.51801,32479.9477,,23934.4204,,20664.2687,,14410.9787,,24485.1586,,11265.1733,,23827.1409,,18311.1918,,21746.8497,,,,,
3085.68467,,42595.3464,,27775.0573,,25131.3433,,36401.7589,,25701.5724,,20080.24,,41069.9597,,22612.8165,,24654.6928,,,,
3085.85133,32464.549,,23953.8089,,20578.8955,,14420.2553,,24591.6966,,11220.4267,,23726.5503,,18236.734,,21724.5229,,,,,
3086.01799,,42566.5621,,27891.4395,,25127.0746,,35846.2128,,25609.4621,,20539.0667,,41136.5369,,22625.1546,,24597.5425,,,,
3086.18473,32466.7712,,24052.5605,,20601.2537,,14346.8936,,24519.0897,,11236.2667,,23781.8255,,18306.2763,,21777.9085,,,,,
3086.35139,,42521.2288,,27781.6306,,25097.5821,,35659.2908,,25689.131,,20431.4933,,40781.3423,,22696.7753,,24569.0458,,,,
3086.51805,32419.0065,,23958.1656,,20659.4627,,14374.1277,,24542.8414,,11221.6,,23729.9329,,18292.7175,,21751.7386,,,,,
3086.68471,,42581.0196,,27900.6369,,25033.1642,,36764.227,,25643.7517,,20277.36,,40730.094,,22696.7423,,24889.3072,,,,
3086.85137,32513.4379,,23968.2293,,20644,,14386.2695,,24570.0138,,11261.12,,23731.8658,,18250.8866,,21864.5752,,,,,
3087.0181,,42623.6601,,27817.4268,,25064.7761,,36615.773,,25660.6897,,20174.56,,40533.6376,,22715.5794,,25037.281,,,,
3087.18476,32263.817,,23982.0382,,20619.5224,,14355.4043,,24558.869,,11300.4533,,23688.8322,,18326.4,,21776.732,,,,,
3087.35142,,42518.8758,,27861.0446,,25014.7761,,36115.0922,,25656.6621,,20099.5733,,40056.8054,,22675.7608,,24935.5033,,,,
3087.51808,32434.902,,23945.0191,,20619.8806,,14367.6028,,24537.8207,,11260.48,,23697.396,,18277.9381,,21816.6275,,,,,
3087.68482,,42626.3007,,27881.0701,,25039.4925,,35888.7943,,25677.7379,,20019.7867,,40245.2886,,22717.0639,,24795.3464,,,,
3087.85148,32476.7059,,23953.4013,,20580.5075,,14390.2128,,24529.8483,,11280.24,,23755.8121,,18302.6144,,21813.098,,,,,
3088.01814,,42621.0719,,27899.7197,,25003.1045,,35927.2057,,25691.2552,,20087.44,,40125.2349,,22628.4206,,24616.2614,,,,
3088.1848,32453.4641,,23972.2803,,20588.8657,,14401.5887,,24520.4966,,11341.84,,23751.651,,18309.9381,,21855.1634,,,,,
3088.35145,,42636.6536,,27846.0382,,24990.3881,,35667.773,,25730.1517,,20071.68,,40184.9396,,22614.4,,24538.1438,,,,
3088.51819,32470.4837,,23889.1465,,20579.4627,,14417.8723,,24489.9586,,11257.0667,,23731.5168,,18317.7897,,21842.0131,,,,,
3088.68485,,42771.3725,,27903.7197,,25013.6716,,35212.766,,25667.6966,,19973.3067,,40253.6376,,22705.7155,,24494.6667,,,,
3088.85151,32456.0784,,23921.1465,,20612.7761,,14380.8794,,24568.6345,,11242.2667,,23680.3221,,18277.1134,,21798.8235,,,,,
3089.01817,,42703.1373,,27824.1019,,25133.7015,,35193.9574,,25704.1379,,20191.4133,,40277.2617,,22610.1113,,24404.7059,,,,
3089.18491,32419.0588,,23911.5669,,20665.3731,,14351.6879,,24591.5586,,11258.5333,,23719.5973,,18258.2103,,21858.3791,,,,,
3089.35156,,42718.9804,,27858.0382,,25205.3433,,35588.6241,,25628.331,,20092.9867,,40305.3154,,22606.9113,,24442.1176,,,,
3089.51822,32528.5752,,23958.5732,,20685.2537,,14366.5816,,24580.8552,,11241.1467,,23743.4899,,18228.0247,,21932.8627,,,,,
3089.68488,,42654.2222,,27812.3822,,25357.6716,,35410.6383,,25667.3655,,20029.12,,39814.4698,,22550.6639,,24427.0065,,,,
3089.85154,32469.3072,,23963.414,,20618.2388,,14370.9504,,24508.2207,,11286.16,,23737.3423,,18288.7588,,21876.7582,,,,,
3090.01828,,42611.268,,27899.7962,,25266.597,,35474.7801,,25636.3862,,20071.6533,,39607.7315,,22509.7897,,24236.8105,,,,
3090.18494,32500.1046,,23925.9363,,20575.2537,,14379.9433,,24540.8276,,11236.48,,23749.7987,,18315.8763,,21830.8758,,,,,
3090.3516,,42587.6601,,27839.2357,,25130.6866,,35856.227,,25688.0276,,20012.8267,,39367.1409,,22516.2227,,24248.7059,,,,
3090.51826,32515.1634,,23959.3121,,20568.6567,,14362.2695,,24480.6069,,11274.64,,23695.5168,,18299.7773,,21865.2026,,,,,
3090.68499,,42642.0131,,27843.8981,,25095.6716,,35529.305,,25689.3793,,19919.1467,,39546.6309,,22613.8392,,24385.5686,,,,
3090.85165,32380.0784,,23960.1274,,20673.0149,,14289.9574,,24509.269,,11260.32,,23747.8389,,18278.4,,21903.1895,,,,,
3091.01831,,42687.6078,,27859.4904,,25020.3582,,35375.9433,,25678.0138,,19830.3733,,40285.8792,,22668.4041,,24402.7712,,,,
3091.18497,32383.085,,23929.0191,,20632.5373,,14402.6667,,24555.0345,,11245.52,,23707.8389,,18331.8763,,21841.7778,,,,,
3091.35163,,42773.0196,,27865.121,,25044.597,,35059.0355,,25689.3241,,19726.5067,,39814.443,,22628.1237,,24279.6078,,,,
3091.51837,32453.4118,,23956.3312,,20685.2537,,14370.8369,,24493.8759,,11242.2933,,23725.9329,,18318.6804,,21853.5425,,,,,
3091.68503,,42723.2418,,27843.7707,,25024.2985,,34960.1418,,25759.7517,,19754.9333,,39571.2215,,22701.7897,,24217.5686,,,,
3091.85169,32467.1111,,23964.586,,20674.9552,,14415.6596,,24575.4483,,11293.84,,23698.7114,,18237.9546,,21903.817,,,,,
3092.01835,,42634.6405,,27904.8408,,25093.8507,,34789.5887,,25653.6276,,19919.9467,,39634.0403,,22722.2433,,24398.6144,,,,
3092.18508,32610.5359,,23978.0127,,20700.5672,,14526.8652,,24534.4276,,11291.9467,,23743.1678,,18275.0021,,21914.719,,,,,
3092.35174,,42675.0327,,27945.5541,,25017.6716,,35019.6312,,25734.7586,,19935.92,,40307.2483,,22696.3134,,24422.9542,,,,
3092.5184,32472.8366,,23904.5605,,20673.9403,,14472.2553,,24578.4828,,11262.24,,23790.8456,,18212.0907,,21851.6078,,,,,
3092.68506,,42658.7451,,27867.414,,24997.3433,,34875.5461,,25781.3517,,19925.6267,,40021.2886,,22628.1567,,24343.2157,,,,
3092.85172,32553.7255,,23862.7516,,20665.7313,,14406.5248,,24591.1448,,11267.6267,,23793.906,,18220.3052,,21814.3529,,,,,
3093.01846,,42633.0458,,27935.2102,,25091.7313,,34716.1135,,25674.6207,,19930.3467,,39610.4966,,22707.9588,,24491.3725,,,,
3093.18512,32549.4379,,23938.2166,,20620.1493,,14407.6028,,24559.5586,,11246.5333,,23766.7651,,18283.9423,,21755.0327,,,,,
3093.35178,,42732.8105,,27857.3503,,25037.3433,,34536.2553,,25764.469,,19915.52,,39698.7651,,22695.9175,,24573.1765,,,,
3093.51844,32500.8627,,23984.051,,20588,,14402.2411,,24413.1034,,11266.8533,,23716.5906,,18288.7918,,21761.3333,,,,,
3093.68517,,42760.6013,,27875.8471,,25116.4776,,34265.2482,,25679.0621,,19959.1467,,40207.8121,,22702.5814,,24382.1699,,,,
3093.85183,32513.0458,,23847.465,,20626.9552,,14446.7801,,24468.0552,,11258.9867,,23860.6174,,18259.8268,,21871.817,,,,,
3094.01849,,42767.5033,,27930.4204,,25101.1343,,34156.539,,25726.3448,,19863.44,,39819.2215,,22676.0577,,24374.3268,,,,
3094.18515,32543.268,,23789.9873,,20633.4328,,14408.5674,,24488.4414,,11255.0133,,23721.6913,,18218.8536,,21792.7843,,,,,
3094.35181,,42727.3987,,27910.7771,,25077.7313,,34156.8511,,25745.9034,,19744.9867,,39458.9262,,22636.701,,24432.7059,,,,
3094.51855,32486.6928,,23898.5732,,20661.8507,,14382.7234,,24512.331,,11274.3467,,23701.8255,,18360.2474,,21831.7386,,,,,
3094.68521,,42786.8235,,27904.535,,25018.5373,,34342.4113,,25694.1517,,19738.0533,,39562.7383,,22661.4103,,24302.4837,,,,
3094.85187,32522.5621,,23799.6688,,20694.806,,14362.8085,,24514.0414,,11247.0133,,23699.4094,,18323.101,,21782.1699,,,,,
3095.01853,,42675.0065,,27980.051,,24946.4776,,34920.8511,,25728.9931,,19854.6933,,39732.1879,,22629.7072,,24341.3595,,,,
3095.18526,32541.8824,,23813.5541,,20688.2985,,14361.844,,24575.7793,,11237.7867,,23783.302,,18289.7485,,21752.8105,,,,,
3095.35192,,42708.0784,,28021.8344,,24963.4328,,34599.9149,,25822.9241,,19852.5067,,39886.4966,,22684.5031,,24374.9804,,,,
3095.51858,32474.7451,,23830.9299,,20635.3134,,14415.4326,,24622.3724,,11287.6267,,23665.906,,18267.9423,,21787.451,,,,,
3095.68524,,42742.1699,,27903.6688,,24974.8358,,34490.156,,25748.4414,,19831.0133,,39542.0671,,22634.3918,,24328.7059,,,,
3095.8519,32492.2876,,23879.3885,,20659.5522,,14416.1418,,24585.1586,,11265.6533,,23704.8054,,18272.6598,,21727.1634,,,,,
3096.01864,,42788.5752,,27873.8089,,24971.0746,,34470.4397,,25743.1724,,19943.7333,,39725.9329,,22645.6082,,24281.9346,,,,
3096.1853,32543.268,,23829.8599,,20667.0149,,14415.4894,,24547.5034,,11268.3733,,23646.4966,,18291.5959,,21871.8431,,,,,
3096.35196,,42808.732,,27970.3439,,24955.3433,,34129.2766,,25739.2552,,19810.72,,39406.1208,,22894.1526,,24331.6601,,,,
3096.51862,32474.7451,,23769.6051,,20617.194,,14353.5603,,24602.069,,11244.8267,,23684.8322,,18307.3979,,21910.0654,,,,,
3096.68535,,42865.8562,,27890.0127,,24942.1194,,34128.6525,,25770.8966,,19849.7867,,39348.7517,,22783.2742,,24318.6405,,,,
3096.85201,32588.732,,23912.3567,,20685.9403,,14370.3262,,24536.8,,11310.48,,23728.5369,,18201.1381,,21844.0261,,,,,
3097.01867,,42779.1895,,27873.8344,,24846.597,,34054.1844,,25845.3517,,19695.2533,,39509.745,,22790.6639,,24333.1503,,,,
3097.18533,32509.4641,,23785.8344,,20748.8657,,14412.9078,,24517.0207,,11233.9467,,23734.255,,18218.3588,,21841.5686,,,,,
3097.35207,,42671.3987,,27952.1529,,24936.1791,,34515.6028,,25787.3379,,19657.1467,,39284.3221,,22725.3113,,24296.6797,,,,
3097.51873,32468.0261,,23798.1656,,20709.9701,,14366.8369,,24521.4069,,11214.1067,,23758.6577,,18302.8784,,21871.1373,,,,,
3097.68539,,42734.7451,,28011.6433,,24893.7015,,34498.695,,25818.5655,,19662,,38945.0201,,22786.4412,,24379.9216,,,,
3097.85205,32523.817,,23734.3694,,20674.9254,,14401.7589,,24530.5103,,11296.16,,23592.9664,,18280.2804,,21830.4314,,,,,
3098.01871,,42649.2549,,27919.8981,,24875.403,,34590.7518,,25802.5379,,19723.3867,,38431.4899,,22784.3959,,24317.2026,,,,
3098.18544,32555.451,,23765.5032,,20649.9104,,14459.0355,,24601.9586,,11262.72,,23623.8121,,18345.9959,,21809.6993,,,,,
3098.3521,,42639.0327,,27929.1465,,25007.6418,,34415.2057,,25762.6483,,19760.9067,,38089.8255,,22663.7196,,24396.8105,,,,
3098.51876,32388.915,,23803.1592,,20671.7313,,14378.6667,,24590.7862,,11261.6267,,23685.047,,18264.7093,,21857.1765,,,,,
3098.68542,,42688.6797,,27941.758,,25092.597,,34166.8369,,25792.0828,,19657.4933,,38509.2081,,22711.8845,,24303.8693,,,,
3098.85216,32430.6405,,23751.9236,,20636.4776,,14342.922,,24544.6897,,11294.72,,23674.2819,,18292.3546,,21854.5098,,,,,
3099.01882,,42694.2222,,27869.6815,,25028.0299,,33950.5532,,25646.4552,,19769.1467,,38814.2013,,22642.7052,,24218.5098,,,,
3099.18548,32392.7582,,23778.6242,,20626.9851,,14387.4043,,24453.4345,,11286.6667,,23757.557,,18137.7979,,21889.8562,,,,,
3099.35214,,42715.6863,,27920.6115,,24956.7761,,33778.383,,25746.1517,,19841.9467,,38960.2148,,22573.0969,,24343.634,,,,
3099.5188,32579.8693,,23730.7771,,20575.6418,,14381.4752,,24601.0483,,11280.8267,,23748.2416,,18258.6062,,21847.5294,,,,,
3099.68553,,42671.3464,,27968.7898,,25061.5224,,33743.6028,,25851.4207,,20090.08,,38858.0134,,22493.1299,,24336.6275,,,,
3099.85219,32523.3464,,23747.8471,,20627.0746,,14358.3546,,24601.6552,,11289.7867,,23744.7517,,18293.4103,,21815.1111,,,,,
3100.01885,,42686.1438,,27948.3567,,25022.0597,,33476.9078,,25880.5241,,19992.8,,38560.6711,,22567.9835,,24263.9739,,,,
3100.18551,32456.1569,,23774.7771,,20609.2239,,14394.8652,,24584.2483,,11244.8267,,23686.7651,,18300.0412,,21843.7647,,,,,
3100.35225,,42675.8693,,28005.0955,,25157.3134,,33469.3333,,25840.6621,,19960.32,,38914.0403,,22654.9443,,24156.732,,,,
3100.51891,32419.8431,,23766.4204,,20641.6716,,14418.5532,,24524.9931,,11296.32,,23703.9195,,18196.4206,,21858.0654,,,,,
3100.68557,,42775.3725,,27960.9172,,25180.7164,,33859.5177,,25835.8069,,19840.0267,,38709.7718,,22622.0536,,24177.2288,,,,
3100.85223,32426.6405,,23705.8599,,20627.3134,,14403.2057,,24556.3034,,11242.3467,,23711.9195,,18398.0536,,21853.6471,,,,,
3101.01889,,42723.6078,,27917.5541,,25414.9254,,33809.1064,,25856.1655,,19803.0133,,38708.8591,,22643.7608,,24250.4052,,,,
3101.18562,32402.0131,,23776.4076,,20663.1045,,14377.5035,,24568.7172,,11331.9467,,23661.1275,,18299.8103,,21891.9216,,,,,
3101.35228,,42749.8562,,27983.465,,25365.0448,,33483.0355,,25839.9724,,19797.0133,,38575.4362,,22534.7629,,24248.5752,,,,
3101.51894,32489.9346,,23816.1274,,20599.9403,,14446.4681,,24565.8759,,11251.04,,23789.745,,18296.8742,,21847.5556,,,,,
3101.6856,,42709.098,,27985.4522,,25442.9552,,33499.8298,,25872.3862,,19785.2533,,38471.1946,,22690.3753,,24256.3922,,,,
3101.85234,32424.915,,23785.8854,,20655.9104,,14372.6809,,24606.7862,,11292.4267,,23645.9329,,18324.1567,,21818.6667,,,,,
