---,ROI 0,ROI 0,ROI 1,ROI 1,ROI 2,ROI 2,ROI 3,ROI 3,ROI 4,ROI 4,F1 Event,F2 Event,F3 Event,F4 Event
Timestamp,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,ISO,GCaMP,,,,
2337.28943,,17331.122,,21768.4127,,16988.4068,,21781.1478,,20286.3667,,,,
2337.45607,13519.3821,,15804.1905,,13356.0339,,18064.5913,,14680,,,,,
2337.62277,,17315.6423,,21728.6667,,16989.4915,,21738.5739,,20262.0333,,,,
2337.78941,13510.2114,,15800.4444,,13354.7458,,18051.4087,,14674.1667,,,,,
2337.95611,,17334.0488,,21760.8571,,17008.339,,21768.1739,,20263.2667,,,,
2338.12281,13506.6341,,15826.4762,,13313.5593,,18068.6261,,14664.8667,,,,,
2338.28945,,17318.5366,,21769.2063,,16941.7288,,21764.313,,20241.8,,,,
2338.45616,13577.0407,,15828.3175,,13320.8136,,18078.8174,,14683.5333,,,,,
2338.6228,,17377.3333,,21752.4127,,16969.8644,,21796.7304,,20265.5667,,,,
2338.7895,13538.6341,,15808.6032,,13333.2203,,18087.4087,,14698.3667,,,,,
2338.95614,,17365.0081,,21731.873,,16932.5424,,21823.1652,,20302.0333,,,,
2339.12284,13551.6423,,15839.7143,,13345.8644,,18122.3652,,14694.2,,,,,
2339.28955,,17368.3577,,21745.5556,,16981.1864,,21741.4261,,20234.2,,,,
2339.45618,13556.3577,,15782.7937,,13327.5593,,18082.887,,14654.4333,,,,,
2339.62289,,17361.9187,,21722.7937,,16981.4576,,21758.0522,,20247.0667,,,,
2339.78953,13556.2602,,15808.9206,,13342.8475,,18027.7913,,14687.2667,,,,,
2339.95623,,17352.1301,,21734.3175,,16943.1525,,21766.8522,,20205.5,,,,
2340.12287,13545.0407,,15801.7778,,13299.1864,,18089.7391,,14655.5,,,,,
2340.28957,,17391.5122,,21736.4762,,17024.2712,,21753.6,,20267,,,,
2340.45621,13535.8049,,15784.7302,,13336.2373,,18102.2609,,14667.3333,,,,,
2340.62292,,17384.7805,,21724.254,,17020.3051,,21785.9826,,20255.4,,,,
2340.78962,13567.3821,,15796.9524,,13323.8983,,18059.2348,,14631.4333,,,,,
2340.95626,,17390.8943,,21708.8889,,16977.9661,,21819.6174,,20217.0667,,,,
2341.12296,13537.7561,,15834.254,,13339.1186,,18068.2435,,14701.6667,,,,,
2341.2896,,17392.4878,,21679.9683,,16977.322,,21755.8261,,20262.5667,,,,
2341.4563,13563.7073,,15802.7619,,13285.8983,,18104.0348,,14670.0333,,,,,
2341.62294,,17384.6504,,21750.7302,,16975.6949,,21792.0348,,20255.8,,,,
2341.78965,13505.2033,,15834.0317,,13315.5932,,18059.7913,,14649.6667,,,,,
2341.95635,,17388.9431,,21678.6349,,16996.8136,,21847.1304,,20238.3333,,,,
2342.12299,13556.6504,,15808.7937,,13285.8644,,18062.1913,,14661.2333,,,,,
2342.28969,,17388.8455,,21733.1111,,16973.7966,,21783.2,,20264.8667,,,,
2342.45633,13545.9512,,15789.6508,,13320.4068,,18099.5478,,14677.9667,,,,,
2342.62303,,17379.0569,,21714.8571,,16995.661,,21822.2261,,20235.1,,,,
2342.78967,13539.1545,,15830.5079,,13297.4576,,18075.2348,,14659.9,,,,,
2342.95638,,17424.0325,,21707.4286,,16979.1525,,21760.1739,,20262.5333,,,,
2343.12302,13575.3171,,15770.2222,,13332.7797,,18069.1478,,14657.7,,,,,
2343.28972,,17424.2927,,21732.6032,,17004.2373,,21760.487,,20242.4333,,,,
2343.45642,13589.561,,15776.0317,,13335.4576,,18117.3913,,14667.1,,,,,
2343.62306,,17480.3252,,21732.3175,,16988.4068,,21766.6783,,20245.5667,,,,
2343.78977,13578.0163,,15813.7143,,13298.7458,,18109.1826,,14661.5667,,,,,
2343.9564,,17434.8293,,21733.9683,,17022.9153,,21777.4609,,20256.6667,,,,
2344.12311,13586.6992,,15806.8254,,13304.2373,,18106.9565,,14661.9333,,,,,
2344.28975,,17476.6829,,21727.4603,,17015.2881,,21815.8261,,20247.7,,,,
2344.45645,13601.9512,,15809.873,,13311.661,,18139.4087,,14657.1333,,,,,
2344.62315,,17457.1382,,21713.3651,,16986.7119,,21794.7826,,20254.8333,,,,
2344.78979,13573.6585,,15800.7937,,13301.5932,,18127.7217,,14665.8333,,,,,
2344.9565,,17438.2764,,21700,,16987.2542,,21809.9478,,20220.2,,,,
2345.12314,13552.1951,,15798.381,,13312.678,,18099.1304,,14681.7333,,,,,
2345.28984,,17409.1382,,21713.873,,17023.1864,,21802.9913,,20252.8,,,,
2345.45648,13560.0976,,15817.6508,,13319.6271,,18089.7739,,14670.3,,,,,
2345.62318,,17422.1789,,21752.2222,,17005.4915,,21842.713,,20218.7,,,,
2345.78989,13533.0407,,15804.8254,,13358.2373,,18109.1478,,14653.3667,,,,,
2345.95652,,17398.7317,,21727.5556,,17003.5254,,21789.0783,,20257.9667,,,,
2346.12323,13547.187,,15778.6032,,13312.0339,,18091.6174,,14669.1,,,,,
2346.28987,,17375.3821,,21704.9524,,16992.6441,,21791.5478,,20254.3,,,,
2346.45657,13534.439,,15805.2381,,13318.9831,,18111.5478,,14716.2667,,,,,
2346.62321,,17363.935,,21773.9048,,16984.0339,,21795.1652,,20283.0667,,,,
2346.78991,13551.3171,,15776.2857,,13361.4237,,18068.487,,14663.7667,,,,,
2346.95655,,17391.2846,,21723.1111,,16980.7119,,21774.5739,,20261.2333,,,,
2347.12326,13531.4146,,15798.6984,,13336.0678,,18077.8087,,14683.4,,,,,
2347.28996,,17335.7724,,21747.1746,,17017.7627,,21798.1565,,20275.6333,,,,
2347.4566,13545.7236,,15807.0159,,13312.2373,,18075.7913,,14666.3667,,,,,
2347.6233,,17395.8699,,21743.5873,,17006.0678,,21784.2435,,20253.5667,,,,
2347.78994,13548.2927,,15781.3016,,13326.1695,,18092.4522,,14639.1667,,,,,
2347.95664,,17362.6667,,21689.8095,,17000.2712,,21771.8957,,20284.0667,,,,
2348.12328,13537.2683,,15768.1587,,13330.0678,,18122.6435,,14681.2,,,,,
2348.28999,,17349.3333,,21762.3492,,16983.2542,,21773.3565,,20273.8333,,,,
2348.45669,13572.6829,,15769.3333,,13345.6949,,18096.6957,,14656.2,,,,,
2348.62333,,17390.1463,,21750.5714,,17003.5593,,21786.0522,,20279.3,,,,
2348.79003,13517.1382,,15789.4603,,13335.661,,18119.1652,,14668.9667,,,,,
2348.95667,,17402.5366,,21697.4603,,17029.4915,,21839.7565,,20278.7333,,,,
2349.12337,13545.2033,,15790.9841,,13352,,18103.3391,,14673.0667,,,,,
2349.29001,,17413.2033,,21764.127,,17021.9322,,21797.4609,,20318.0333,,,,
2349.45672,13516.813,,15803.746,,13314.4746,,18105.8435,,14689.9,,,,,
2349.62342,,17349.8211,,21701.6508,,17033.8983,,21819.4783,,20288.9667,,,,
2349.79006,13549.9837,,15802.9841,,13361.4237,,18070.6435,,14674.3667,,,,,
2349.95676,,17381.3984,,21750.3175,,16985.8644,,21798.9565,,20302,,,,
2350.1234,13538.6341,,15809.873,,13333.4576,,18108.3826,,14700.9333,,,,,
2350.29011,,17389.1057,,21738.7302,,16978.6441,,21816.9043,,20276.7667,,,,
2350.45674,13516.0976,,15810.3492,,13315.6271,,18071.0957,,14692.8667,,,,,
2350.62345,,17395.0244,,21751.5873,,17004.7797,,21819.1652,,20299.9333,,,,
2350.79009,13566.7317,,15817.0159,,13302.0339,,18028.3478,,14683.9333,,,,,
2350.95679,,17373.2683,,21732.9206,,16998.9831,,21785.1478,,20276.1333,,,,
2351.12349,13548.3902,,15810.0952,,13329.3559,,18072.5913,,14673.0333,,,,,
2351.29013,,17382.6341,,21711.1429,,17001.8305,,21765.0435,,20257.7333,,,,
2351.45684,13507.8374,,15848.5079,,13317.0169,,18082.5739,,14697.8667,,,,,
2351.62348,,17376.4878,,21773.7778,,16975.1525,,21765.3913,,20225.1333,,,,
2351.79018,13514.439,,15793.0159,,13327.4576,,18088.4174,,14641.7333,,,,,
2351.95682,,17399.9675,,21768.4762,,16966.6441,,21779.7913,,20240.3333,,,,
2352.12352,13551.9675,,15790.7302,,13312.339,,18075.3043,,14690.1,,,,,
2352.29022,,17375.8049,,21728.6349,,16981.661,,21724.9739,,20287.2333,,,,
2352.45686,13541.8211,,15784.127,,13348.9153,,18099.6522,,14661.0333,,,,,
2352.62357,,17381.7561,,21733.3333,,16967.1525,,21822.2609,,20284.2667,,,,
2352.79021,13549.1382,,15785.746,,13313.8644,,18100.4522,,14666.6333,,,,,
2352.95691,,17391.6098,,21709.5873,,16980.6102,,21815.0957,,20290.1,,,,
2353.12355,13554.7317,,15811.746,,13347.9322,,18080.0348,,14745.0667,,,,,
2353.29025,,17423.4472,,21743.2063,,16935.1186,,21751.7565,,20254.0667,,,,
2353.45689,13566.0813,,15814.7302,,13338.7797,,18113.8783,,14680.4,,,,,
2353.62359,,17385.8537,,21696.4444,,16974.7119,,21800.2435,,20274.7333,,,,
2353.7903,13547.187,,15798.0952,,13306.678,,18079.8261,,14692.9333,,,,,
2353.95694,,17401.1707,,21733.5238,,16956.9153,,21788.6261,,20279.9,,,,
2354.12364,13551.0244,,15765.6508,,13308.4746,,18105.0435,,14663.3667,,,,,
2354.29028,,17376.7805,,21777.5556,,16973.1864,,21822.5391,,20311.2,,,,
2354.45698,13559.9024,,15775.5873,,13296.9831,,18083.8957,,14685.9,,,,,
2354.62362,,17370.4065,,21759.0159,,16974.5085,,21788.5913,,20245.7667,,,,
2354.79033,13548.2927,,15799.9683,,13291.3559,,18144.7304,,14714.8667,,,,,
2354.95703,,17402.5041,,21662.7302,,16943.1186,,21830.2261,,20299.2333,,,,
2355.12367,13535.7724,,15791.7143,,13331.8305,,18141.4261,,14694.7,,,,,
2355.29037,,17360.5528,,21726,,16937.0847,,21818.3304,,20255.7333,,,,
2355.45701,13510.0813,,15811.8413,,13279.4237,,18115.1652,,14673.7667,,,,,
2355.62371,,17377.1707,,21746,,17032.5763,,21799.9304,,20250.9667,,,,
2355.79035,13548.1626,,15780.9524,,13295.5593,,18132.8696,,14678.3,,,,,
2355.95706,,17379.935,,21721.2381,,16950.678,,21777.9826,,20294.0333,,,,
2356.12376,13516.0325,,15837.0159,,13304.4746,,18101.7043,,14689.9333,,,,,
2356.2904,,17352.6179,,21740.9841,,16998.4407,,21762.713,,20264.7333,,,,
2356.4571,13513.1057,,15807.4603,,13333.9322,,18135.7217,,14680.2,,,,,
2356.62374,,17385.3008,,21716.7302,,17009.5254,,21764.0696,,20291.0667,,,,
2356.79045,13494.0488,,15807.9683,,13316.1017,,18117.2174,,14689.6667,,,,,
2356.95708,,17392.065,,21719.3333,,16999.1525,,21832.0696,,20238.8667,,,,
2357.12379,13504.2927,,15781.5556,,13328.6102,,18144.7652,,14696.5,,,,,
2357.29043,,17340.2276,,21700.2857,,17006.8136,,21814.713,,20310.4667,,,,
2357.45713,13532.5528,,15793.4921,,13340.6441,,18104.0696,,14675.1,,,,,
2357.62383,,17374.9593,,21672.2857,,17008.1017,,21794.3652,,20257.8333,,,,
2357.79047,13514.7967,,15774.9841,,13336.2712,,18130.887,,14680.8667,,,,,
2357.95718,,17360.813,,21749.9048,,17014.5085,,21784.313,,20307.4667,,,,
2358.12381,13525.1382,,15779.7778,,13357.1186,,18113.8435,,14675.5667,,,,,
2358.29052,,17353.4959,,21730.9206,,17005.7288,,21757.9478,,20312.0333,,,,
2358.45716,13532.6504,,15809.1746,,13352.339,,18087.9652,,14677.6667,,,,,
2358.62386,,17377.1382,,21742.9841,,17063.2203,,21807.4087,,20304,,,,
2358.79056,13516.4228,,15789.3651,,13332.8814,,18139.1304,,14711.3333,,,,,
2358.9572,,17345.8862,,21742.8254,,16976.4407,,21839.6174,,20275.6,,,,
2359.12391,13520.9431,,15790.6032,,13300,,18116,,14672.7333,,,,,
2359.29055,,17342.0813,,21764.2857,,17001.0508,,21848.0696,,20289.8667,,,,
2359.45725,13498.9593,,15833.4286,,13338.8136,,18091.2,,14661.2,,,,,
2359.62389,,17379.122,,21744.1905,,16988.339,,21784.2783,,20215.5333,,,,
2359.79059,13494.9268,,15832.127,,13328.678,,18077.4609,,14688.3333,,,,,
2359.9573,,17343.252,,21722.6349,,17035.1186,,21788.9739,,20282.2667,,,,
2360.12393,13505.3659,,15771.2698,,13356.9831,,18051.7565,,14681.1667,,,,,
2360.29064,,17314.8618,,21744.6984,,16967.8983,,21817.913,,20255.1333,,,,
2360.45728,13494.4065,,15805.9365,,13344.678,,18068.0696,,14649.9,,,,,
2360.62398,,17344.2276,,21775.619,,17002.2712,,21744.7652,,20301,,,,
2360.79062,13500.5203,,15803.5238,,13354.3051,,18088.8696,,14669.6,,,,,
2360.95732,,17310.6341,,21720.381,,16994.3729,,21766.9913,,20286.9667,,,,
2361.12396,13483.935,,15807.5238,,13351.6271,,18097.6696,,14697.8,,,,,
2361.29067,,17359.7073,,21730.8254,,17054.5085,,21777.8435,,20291.9333,,,,
2361.45737,13530.5366,,15813.6825,,13343.4237,,18103.513,,14683.9,,,,,
2361.62401,,17344.0976,,21737.0476,,17006.6102,,21760.8696,,20278.7,,,,
2361.79071,13527.2846,,15814.6349,,13361.4915,,18088.0348,,14695.3667,,,,,
2361.95735,,17317.4959,,21724.3175,,16999.9661,,21807.7565,,20269.9333,,,,
2362.12405,13506.8943,,15806.0952,,13374.339,,18120.6609,,14660.1,,,,,
2362.29069,,17285.6911,,21722.2222,,17023.9661,,21760.6261,,20257.5,,,,
2362.4574,13510.439,,15786.9524,,13374.6441,,18112.7304,,14685.4333,,,,,
2362.6241,,17284.813,,21731.1746,,17023.7288,,21797.6348,,20237.4333,,,,
2362.79074,13487.8049,,15778.0317,,13322.678,,18085.6348,,14672.5333,,,,,
2362.95744,,17275.4146,,21713.8413,,17029.3559,,21799.2,,20277.7667,,,,
2363.12408,13535.5122,,15823.2063,,13354.1017,,18124.1391,,14669.8,,,,,
2363.29079,,17332.878,,21688.127,,16975.8305,,21784.6609,,20273.6,,,,
2363.45742,13478.2114,,15787.4921,,13324.8814,,18109.2522,,14697.6333,,,,,
2363.62413,,17308.7154,,21712,,17015.5593,,21781.7739,,20255.4333,,,,
2363.79083,13509.3984,,15802.5714,,13330.678,,18084.9739,,14675.3333,,,,,
2363.95747,,17289.3008,,21752.254,,16977.4576,,21800.4174,,20289.7667,,,,
2364.12417,13492.7154,,15810.6349,,13338.9492,,18110.3652,,14686.9,,,,,
2364.29081,,17313.2033,,21701.4286,,16962.7458,,21785.913,,20285.2,,,,
2364.45752,13487.187,,15793.2063,,13313.2542,,18085.0087,,14671.1667,,,,,
2364.62415,,17279.3171,,21694,,16997.4915,,21756.5565,,20278.7667,,,,
2364.79086,13507.6748,,15767.6825,,13349.7627,,18070.6435,,14663.9,,,,,
2364.9575,,17252.0976,,21730.6349,,17053.7627,,21829.2174,,20244.7667,,,,
2365.1242,13488.4878,,15786.0317,,13361.0508,,18087.5826,,14707.9333,,,,,
2365.2909,,17292.9431,,21732.7302,,16998.7458,,21765.6,,20281.5,,,,
2365.45754,13480.4228,,15821.1111,,13319.3559,,18119.6174,,14690,,,,,
2365.62425,,17284.878,,21717.0476,,16979.7966,,21822.5739,,20265.4667,,,,
2365.79089,13482.4065,,15818.3492,,13343.4915,,18074.1217,,14689.7,,,,,
2365.95759,,17301.9837,,21730,,16966.1695,,21806.5043,,20269.4333,,,,
2366.12423,13504.2276,,15808.1587,,13307.1186,,18109.287,,14693.1333,,,,,
2366.29093,,17293.6585,,21725.4603,,17015.8305,,21793.113,,20257.9,,,,
2366.45764,13472.9431,,15810.8571,,13343.2881,,18092.8,,14694.2,,,,,
2366.62427,,17291.8049,,21717.2063,,17012.0678,,21859.4435,,20250.1667,,,,
2366.79098,13461.8211,,15800.9524,,13326.2034,,18084.3478,,14676,,,,,
2366.95762,,17273.3008,,21711.4921,,16995.7966,,21828.9739,,20264,,,,
2367.12432,13428.5854,,15772.6349,,13347.7288,,18073.1478,,14679.8667,,,,,
2367.29096,,17270.439,,21724.9524,,16999.0508,,21812.487,,20250.1,,,,
2367.45766,13487.9675,,15796.6667,,13306.7797,,18035.0609,,14692.5,,,,,
2367.62437,,17316.0976,,21722.7619,,16989.9322,,21815.3391,,20283.4,,,,
2367.79101,13462.2764,,15779.9048,,13323.0847,,18074.713,,14695.9,,,,,
2367.95771,,17294.9268,,21742.1905,,17001.0508,,21808.0348,,20315.9333,,,,
2368.12435,13453.2033,,15808.381,,13310.4068,,18044.5565,,14678.0667,,,,,
2368.29105,,17276.4228,,21692.3492,,17003.1186,,21793.7391,,20281.3333,,,,
2368.45769,13462.6667,,15768.3175,,13311.4237,,18067.0609,,14666.3,,,,,
2368.62439,,17310.2764,,21706.1905,,16994.9831,,21783.7565,,20280.2667,,,,
2368.7911,13474.2764,,15775.619,,13291.6949,,18099.1652,,14674.4333,,,,,
2368.95774,,17292,,21748.5079,,16975.9661,,21807.3739,,20293.3333,,,,
2369.12444,13468.813,,15808.1905,,13339.5254,,18111.8261,,14654.6333,,,,,
2369.29108,,17292.4878,,21738.8889,,17022.6441,,21840.3478,,20269.3667,,,,
2369.45778,13486.6667,,15816.4444,,13335.3898,,18122.8522,,14630.6667,,,,,
2369.62442,,17320.0325,,21751.0476,,16964.5424,,21840.9391,,20273.2333,,,,
2369.79112,13509.561,,15803.0794,,13316.7458,,18116.3478,,14646.9667,,,,,
2369.95776,,17295.4146,,21763.3968,,16988.5424,,21811.5826,,20288.5333,,,,
2370.12447,13468.5528,,15834.5397,,13299.4576,,18138.1913,,14692.3,,,,,
2370.29117,,17277.6911,,21754.5397,,16960.5085,,21843.0609,,20288.3667,,,,
2370.45781,13466.374,,15783.4286,,13287.0847,,18121.3913,,14690.7333,,,,,
2370.62451,,17274.6667,,21730.127,,16974.1017,,21834.9565,,20287.3667,,,,
2370.79115,13517.3984,,15819.0476,,13331.5593,,18132.2435,,14663.4333,,,,,
2370.95786,,17267.0894,,21739.8095,,16979.0508,,21824.5565,,20240.8,,,,
2371.12449,13488.9756,,15818.6984,,13343.1525,,18101.4957,,14666.8333,,,,,
2371.2912,,17289.9512,,21762.5079,,16953.661,,21836.8,,20294.0333,,,,
2371.4579,13524.813,,15834.0635,,13282.5424,,18093.7043,,14639.5667,,,,,
2371.62454,,17297.3333,,21759.619,,16927.1525,,21746.2261,,20322.3,,,,
2371.79124,13505.4959,,15810.2857,,13260.339,,18076.1043,,14694.5,,,,,
2371.95788,,17267.7073,,21770.3492,,16900.4746,,21826.8522,,20306.5667,,,,
2372.12459,13500.1951,,15798.9206,,13334.2712,,18089.913,,14724.5,,,,,
2372.29123,,17279.2195,,21720.2857,,16932.9831,,21806.4696,,20320.4333,,,,
2372.45793,13508,,15791.5873,,13251.1864,,18079.7565,,14697.7667,,,,,
2372.62463,,17288.6829,,21718.8889,,16934.4068,,21807.1652,,20324.6667,,,,
2372.79127,13500.6504,,15773.619,,13301.7627,,18095.3739,,14699.1333,,,,,
2372.95798,,17273.7561,,21693.2698,,16958.9831,,21793.6,,20296.3667,,,,
2373.12461,13507.7724,,15772.2222,,13327.1864,,18085.3217,,14708.7667,,,,,
2373.29132,,17288.3252,,21731.8095,,16977.8644,,21793.5652,,20332.4,,,,
2373.45796,13509.1382,,15793.5238,,13275.7966,,18061.4261,,14671.9333,,,,,
2373.62466,,17254.3089,,21696.8254,,16952,,21781.4957,,20333.7667,,,,
2373.7913,13489.626,,15810.8571,,13314.9831,,18054.9217,,14688.0333,,,,,
2373.958,,17291.6098,,21733.873,,16965.4576,,21802.087,,20300.8,,,,
2374.12471,13475.8699,,15775.3968,,13351.0508,,18044.9391,,14721.4333,,,,,
2374.29134,,17269.7236,,21768.4762,,17016.2712,,21817.7391,,20354.8333,,,,
2374.45805,13451.6098,,15807.3968,,13342.2373,,18105.5652,,14685.4667,,,,,
2374.62469,,17252.5854,,21741.873,,16986.4407,,21798.9565,,20333.4,,,,
2374.79139,13465.9187,,15834.7619,,13326.8475,,18053.0783,,14673.7667,,,,,
2374.95803,,17275.4146,,21752.0952,,17000.4746,,21833.6348,,20296.9333,,,,
2375.12473,13496.2602,,15781.5873,,13360.3729,,18100.4522,,14679.5,,,,,
2375.29144,,17290.4065,,21741.2381,,16998.3051,,21851.687,,20343.8333,,,,
2375.45808,13484.0976,,15784.0952,,13328.9831,,18116.6261,,14683.8667,,,,,
2375.62478,,17301.6585,,21733.0794,,17004.339,,21857.5652,,20331.1333,,,,
2375.79142,13486.5691,,15773.6508,,13335.4237,,18090.5739,,14660.8667,,,,,
2375.95812,,17300.8455,,21706.5714,,16997.0169,,21809.6,,20308.2,,,,
2376.12476,13462.6992,,15777.4921,,13317.1864,,18091.5478,,14662.3333,,,,,
2376.29146,,17351.0244,,21743.2381,,16994.4407,,21817.3913,,20310.1333,,,,
2376.45817,13475.3821,,15815.9683,,13318.8475,,18088.7652,,14668.9333,,,,,
2376.62481,,17348.5528,,21742.2857,,16998.678,,21795.3043,,20321.3667,,,,
2376.79151,13462.374,,15774.9206,,13358.4407,,18099.687,,14698.3,,,,,
2376.95815,,17305.2358,,21703.9365,,16996.8475,,21808.7304,,20310.6,,,,
2377.12485,13476.9431,,15793.2698,,13352.9492,,18123.0609,,14709.4667,,,,,
2377.29149,,17373.6585,,21695.0476,,16974.1356,,21876.5565,,20313.3667,,,,
2377.4582,13513.5935,,15782.7619,,13371.2203,,18074.2261,,14686.1333,,,,,
2377.62483,,17357.0407,,21732.6667,,16986.3729,,21826.087,,20300.8333,,,,
2377.79154,13543.1545,,15758.2222,,13309.2542,,18092.3478,,14696.4667,,,,,
2377.95824,,17332.3252,,21747.5238,,16992.1356,,21809.7391,,20278.5,,,,
2378.12488,13516.065,,15782.4444,,13348.2034,,18082.7478,,14669.4333,,,,,
2378.29158,,17302.8618,,21711.0476,,17017.8644,,21874.8522,,20284.1667,,,,
2378.45822,13501.0732,,15787.0794,,13375.2881,,18080.6261,,14682.1667,,,,,
2378.62493,,17310.7967,,21699.0159,,17040.678,,21808.4522,,20288.3,,,,
2378.79157,13533.9837,,15773.3016,,13346,,18092.0348,,14685.6333,,,,,
2378.95827,,17336.813,,21712.1905,,17045.5254,,21775.4783,,20311.7333,,,,
2379.12497,13545.1382,,15762.4127,,13400.2034,,18098.2261,,14663.2667,,,,,
2379.29161,,17325.2683,,21743.9365,,17037.4237,,21815.9304,,20342.1,,,,
2379.45831,13515.252,,15791.1111,,13366.3729,,18083.7913,,14684.8333,,,,,
2379.62495,,17345.3008,,21729.0159,,17002.9492,,21829.4261,,20328.1667,,,,
2379.79166,13511.935,,15803.9048,,13377.1864,,18112.313,,14631.8667,,,,,
2379.9583,,17358.7642,,21753.746,,17018.5763,,21838.2609,,20328.3333,,,,
2380.125,13535.3496,,15772.6667,,13353.4576,,18127.9304,,14619.5,,,,,
2380.2917,,17349.4634,,21720.5079,,17025.7627,,21798.5391,,20297.8667,,,,
2380.45834,13515.1545,,15792.2857,,13341.6949,,18108.5565,,14622.1333,,,,,
2380.62505,,17361.2683,,21713.619,,17008.5763,,21830.5739,,20277.4333,,,,
2380.79168,13509.9837,,15793.3651,,13344.0339,,18126.7826,,14651.0667,,,,,
2380.95839,,17369.5285,,21701.3968,,16971.4915,,21852.3478,,20320.0667,,,,
2381.12503,13502.6016,,15805.5873,,13300.3729,,18099.6522,,14694.6,,,,,
2381.29173,,17313.5935,,21669.619,,16953.5593,,21790.5739,,20306.9333,,,,
2381.45837,13530.6667,,15791.0794,,13294.4407,,18090.9565,,14733.3,,,,,
2381.62507,,17364.3902,,21686.3175,,16913.661,,21804.1043,,20328.3333,,,,
2381.79178,13499.3171,,15806.5397,,13295.1525,,18089.5304,,14678.0333,,,,,
2381.95842,,17352.9431,,21722.7937,,16904.6441,,21785.4609,,20295.4667,,,,
2382.12512,13517.8862,,15802.8889,,13259.322,,18129.6,,14666.0667,,,,,
2382.29176,,17347.7398,,21677.4286,,16945.4576,,21780.6261,,20322.6333,,,,
2382.45846,13485.1382,,15754.1587,,13280.8475,,18101.6348,,14676.7333,,,,,
2382.6251,,17337.7561,,21706.9206,,16965.4237,,21807.7565,,20334.4667,,,,
2382.7918,13547.9024,,15814.9206,,13289.7966,,18106.6087,,14670.8333,,,,,
2382.95851,,17348.748,,21730.9524,,16973.6271,,21824.313,,20344.7333,,,,
2383.12515,13526.2114,,15822.1587,,13340.678,,18111.5826,,14674.2667,,,,,
2383.29185,,17363.0244,,21714.7619,,17004.1356,,21798.2609,,20339.3333,,,,
2383.45849,13542.8943,,15814.3492,,13329.6271,,18097.0087,,14681.1667,,,,,
2383.62519,,17311.4797,,21714.9206,,16996.6441,,21822.7478,,20321.6333,,,,
2383.79183,13533.3659,,15784.381,,13332.4068,,18070.9565,,14684.8,,,,,
2383.95853,,17322.1789,,21733.619,,16999.0847,,21823.513,,20286.3,,,,
2384.12524,13521.4634,,15779.5238,,13344.8475,,18062.6783,,14674.9667,,,,,
2384.29188,,17315.3821,,21735.0159,,16979.8983,,21775.7217,,20352.1,,,,
2384.45858,13520.0976,,15806.0317,,13354.6102,,18092.6261,,14692.6333,,,,,
2384.62522,,17312.1951,,21723.9683,,16965.0508,,21847.0261,,20317.7333,,,,
2384.79192,13531.9675,,15798.6984,,13348.5763,,18086.5391,,14685.1,,,,,
2384.95856,,17297.1382,,21717.2698,,17003.0847,,21798.9217,,20312.2667,,,,
2385.12527,13555.8049,,15791.6508,,13307.1186,,18108.8,,14673.1,,,,,
2385.29197,,17315.1545,,21716.6984,,16962.3729,,21795.4435,,20338.0333,,,,
2385.45861,13543.0894,,15793.3333,,13340.339,,18095.6522,,14669.3667,,,,,
2385.62531,,17309.4309,,21684.127,,17013.3898,,21773.1826,,20321.5,,,,
2385.79195,13535.8049,,15761.2381,,13342.1356,,18076.9043,,14704.3333,,,,,
2385.95865,,17310.4715,,21718.5079,,16974.2712,,21783.8609,,20328.4667,,,,
2386.12529,13515.2195,,15771.9048,,13331.9322,,18078.5043,,14698.9667,,,,,
